good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Akşam kuşuma yem verdim ve suyunu tazeledim.;Akşam kuşuma yem ver ve suyunu tazeledim.;verdim;ver;tazeledim;suspended_affixation
Bugün yeni takvimi astım ve önemli tarihleri işaretledim.;Bugün yeni takvimi as ve önemli tarihleri işaretledim.;astım;as;işaretledim;suspended_affixation
Sonra köpeğimi taradım ve tüylerini topladım.;Sonra köpeğimi tara ve tüylerini topladım.;taradım;tara;topladım;suspended_affixation
Bende kaza yaptım ve hastaneye gittim.;Bende kaza yap ve hastaneye gittim.;yaptım;yap;gittim;suspended_affixation
Öncelikle telefonumu şarj ettim ve mesajları kontrol ettim.;Öncelikle telefonumu şarj et ve mesajları kontrol ettim.;ettim;et;ettim;suspended_affixation
Artık spor salonuna kaydoldu ve düzenli gitmeye başladı.;Artık spor salonuna kaydol ve düzenli gitmeye başladı.;kaydoldu;kaydol;başladı;suspended_affixation
Bir kedimi sevdim ve mamasını verdim.;Bir kedimi sev ve mamasını verdim.;sevdim;sev;verdim;suspended_affixation
Bugün çocuklara masal okudum ve uyuttum.;Bugün çocuklara masal oku ve uyuttum.;okudum;oku;uyuttum;suspended_affixation
Bugün yeni tarifi denedim ve çok beğendim.;Bugün yeni tarifi dene ve çok beğendim.;denedim;dene;beğendim;suspended_affixation
4 kediyi veterinere götürdüler ve aşı yaptırdılar.;4 kediyi veterinere götür ve aşı yaptırdılar.;götürdüler;götür;yaptırdılar;suspended_affixation
Yeni tarifi denedim ve çok beğendim.;Yeni tarifi dene ve çok beğendim.;denedim;dene;beğendim;suspended_affixation
Ben yorgun olduğum için yattım ve erkenden uyudum.;Ben yorgun olduğum için yat ve erkenden uyudum.;yattım;yat;uyudum;suspended_affixation
Kıyafetleri katladım ve bavula yerleştirdim.;Kıyafetleri katla ve bavula yerleştirdim.;katladım;katla;yerleştirdim;suspended_affixation
Bütün sınav kağıtlarını okudum ve notlandırdım.;Bütün sınav kağıtlarını oku ve notlandırdım.;okudum;oku;notlandırdım;suspended_affixation
Sabah güzel bir kahve yaptım ve içtim.;Sabah güzel bir kahve yap ve içtim.;yaptım;yap;içtim;suspended_affixation
Yemek yedim ve su içtim.;Yemek ye ve su içtim.;yedim;ye;içtim;suspended_affixation
Ben ders notlarını temize çektim ve gruba attım.;Ben ders notlarını temize çek ve gruba attım.;çektim;çek;attım;suspended_affixation
Mehmet yeni bir iş buldu ve para kazanmaya başladı.;Mehmet yeni bir iş bul ve para kazanmaya başladı.;buldu;bul;başladı;suspended_affixation
Kaza yaptı ve polisi aradı.;Kaza yap ve polisi aradı.;yaptı;yap;aradı;suspended_affixation
Evde kahvaltı hazırladı ve ailesiyle zaman geçirdi.;Evde kahvaltı hazırla ve ailesiyle zaman geçirdi.;hazırladı;hazırla;geçirdi;suspended_affixation
Araştırma raporu hazırladım ve müdüre sundum.;Araştırma raporu hazırla ve müdüre sundum.;hazırladım;hazırla;sundum;suspended_affixation
Ömer yarışa katıldı ve iyi bir derece aldı.;Ömer yarışa katıl ve iyi bir derece aldı.;katıldı;katıl;aldı;suspended_affixation
Çocuklar yemek yaptılar ve misafirleri ağırladılar.;Çocuklar yemek yap ve misafirleri ağırladılar.;yaptılar;yap;ağırladılar;suspended_affixation
İlk konsere bilet aldım ve arkadaşımla gittim.;İlk konsere bilet al ve arkadaşımla gittim.;aldım;al;gittim;suspended_affixation
İlk maçı izledik ve sonucu tartıştık.;İlk maçı izle ve sonucu tartıştık.;izledik;izle;tartıştık;suspended_affixation
İki yemek sipariş ettim ve kapıda ödedim.;İki yemek sipariş et ve kapıda ödedim.;ettim;et;ödettim;suspended_affixation
Bir yürüyüşe çıktı ve manzarayı izledi.;Bir yürüyüşe çık ve manzarayı izledi.;çıktı;çık;izledi;suspended_affixation
Ardından kitapları düzenlediler ve raflara yerleştirdiler.;Ardından kitapları düzenle ve raflara yerleştirdiler.;düzenlediler;düzenle;yerleştirdiler;suspended_affixation
Sonra kıyafetleri katladım ve çekmeceye koydum.;Sonra kıyafetleri katla ve çekmeceye koydum.;katladım;katla;koydum;suspended_affixation
Temel projeyi tamamladık ve sunuma hazırladık.;Temel projeyi tamamla ve sunuma hazırladık.;tamamladık;tamamla;hazırladık;suspended_affixation
İki konser bileti aldım ve arkadaşıma haber verdim.;İki konser bileti al ve arkadaşıma haber verdim.;aldım;al;verdim;suspended_affixation
Öncelikle kedimi veterinere götürdüm ve aşı yaptırdım.;Öncelikle kedimi veterinere götür ve aşı yaptırdım.;götürdüm;götür;yaptırdım;suspended_affixation
