good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Yani neyi çantasında taşıyan kadın endişeli görünüyordu?;Yani onu niye çantasında taşıyan kadın endişeli görünüyordu?;Neyi;Onu niye;kadın;island_effects
Acaba kimin kopardığı çiçekler solmuş?;Acaba onun niye kopardığı çiçekler solmuş?;Kimin;Onun niye;çiçekler;island_effects
Sonra neyi balkondan atan komşu uyarılmıştı?;Sonra onu niçin balkondan atan komşu uyarılmıştı?;Neyi;Onu niçin;komşu;island_effects
Ve kimin önerdiği kitabı aldın?;Ve onun niye önerdiği kitabı aldın?;Kimin;Onun niye;kitabı;island_effects
Şimdi kimi bahçede gören komşu telefon etti?;Şimdi onu nasıl bahçede gören komşu telefon etti?;Kimi;Onu nasıl;komşu;island_effects
Ama kimi bahçede gören komşu telefon etti?;Ama onu nasıl bahçede gören komşu telefon etti?;Kimi;Onu nasıl;komşu;island_effects
Neden kimin yaktığı ateş hala yanıyor?;Neden onun neden yaktığı ateş hala yanıyor?;Kimin;Onun neden;ateş;island_effects
Her neyi nehre atan çocuk ceza aldı?;Her onu nasıl nehre atan çocuk ceza aldı?;Neyi;Onu nasıl;çocuk;island_effects
Bugün kimin yönettiği filmi izledin?;Bugün onun nasıl yönettiği filmi izledin?;Kimin;Onun nasıl;filmi;island_effects
Neyi dükkana getiren eleman azar işitti?;Onu neden dükkana getiren eleman azar işitti?;Neyi;Onu neden;eleman;island_effects
Bu neyi parkta besleyen çocuk mutlu oldu?;Bu onu nasıl parkta besleyen çocuk mutlu oldu?;Neyi;Onu nasıl;çocuk;island_effects
İşte neyi çantadan çıkaran kadın şaşırdı?;İşte onu niye çantadan çıkaran kadın şaşırdı?;Neyi;Onu niye;kadın;island_effects  
Neyi temizleyen hizmetli yorulmuştu?;Onu nasıl temizleyen hizmetli yorulmuştu?;Neyi;Onu nasıl;hizmetli;island_effects
Ama neyi çantasına koymayı unutan kadın telaşlandı?;Ama onu niye çantasına koymayı unutan kadın telaşlandı?;Neyi;Onu niye;kadın;island_effects
Kim kimin kaybettiği cüzdan bulundu?;Kim onun nasıl kaybettiği cüzdan bulundu?;Kimin;Onun nasıl;cüzdan;island_effects
Burada kimin yazdığı makale çok tartışılıyor?;Burada onun neden yazdığı makale çok tartışılıyor?;Kimin;Onun neden;makale;island_effects
Peki neyi çalışma masasına bırakan profesör düşündü?;Peki onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
Şimdi kimin unuttuğu şemsiye dolapta kalmış?;Şimdi onun niye unuttuğu şemsiye dolapta kalmış?;Kimin;Onun niye;şemsiye;island_effects
Şimdi kimin yaptığı heykel müzede sergileniyor?;Şimdi onun niçin yaptığı heykel müzede sergileniyor?;Kimin;Onun niçin;heykel;island_effects
Beni kimi mağazada takip eden güvenlik görevlisi şüphelendi?;Beni onu niçin mağazada takip eden güvenlik görevlisi şüphelendi?;Kimi;Onu niçin;görevlisi;island_effects
Kimi metroda gören yolcu yerini verdi?;Onu nasıl metroda gören yolcu yerini verdi?;Kimi;Onu nasıl;yolcu;island_effects
Ama kimi güldürmeye çalışan çocuk ilgi çekti?;Ama onu niye güldürmeye çalışan çocuk ilgi çekti?;Kimi;Onu niye;çocuk;island_effects
Ya kimi kapıda karşılayan kız aceleyle mutfağa girdi?;Ya onu nasıl kapıda karşılayan kız aceleyle mutfağa girdi?;Kimi;Onu nasıl;kız;island_effects
Şimdi kimi koridorda gören öğretmen durdu?;Şimdi onu niye koridorda gören öğretmen durdu?;Kimi;Onu niye;öğretmen;island_effects  
Ama kimin yazdığı kitap çok okunuyor?;Ama onun neden yazdığı kitap çok okunuyor?;Kimin;Onun neden;kitap;island_effects
Ve kimi tiyatroda alkışlayan seyirciler coşkuluydular?;Ve onu niye tiyatroda alkışlayan seyirciler coşkuluydular?;Kimi;Onu niye;seyirciler;island_effects
Kimin yaktığı ateş sabaha kadar söndü?;Onun nasıl yaktığı ateş sabaha kadar söndü?;Kimin;Onun nasıl;ateş;island_effects
Neden kimin unuttuğu şapka vestiyerde kalmış?;Neden onun niye unuttuğu şapka vestiyerde kalmış?;Kimin;Onun niye;şapka;island_effects
Ve kimin yaptığı heykel müzede sergileniyor?;Ve onun niçin yaptığı heykel müzede sergileniyor?;Kimin;Onun niçin;heykel;island_effects
Şimdi kimin yazdığı mektubu okudun?;Şimdi onun nasıl yazdığı mektubu okudun?;Kimin;Onun nasıl;mektubu;island_effects  
Ve kimin aldığı kararı duydun?;Ve onun neden aldığı kararı duydun?;Kimin;Onun neden;kararı;island_effects  
Şimdi neyi çantasına koymayı unutan kadın panikledi?;Şimdi onu niye çantasına koymayı unutan kadın panikledi?;Neyi;Onu niye;kadın;island_effects
Ama kimi parkta gören çocuk heyecanlandı?;Ama onu neden parkta gören çocuk heyecanlandı?;Kimi;Onu neden;çocuk;island_effects  
Sizin kimin yaptığı pastayı beğendin?;Sizin onun niçin yaptığı pastayı beğendin?;Kimin;Onun niçin;pastayı;island_effects  
Miksi neyi balkondan atan kedi korkuttu?;Miksi onu neden balkondan atan kedi korkuttu?;Neyi;Onu neden;kedi;island_effects  
Ama neyi balkonundan atan komşu şikayet edildi?;Ama onu niçin balkonundan atan komşu şikayet edildi?;Neyi;Onu niçin;komşu;island_effects
Bugün neyi balkondan atan komşu uyarıldı?;Bugün onu niçin balkondan atan komşu uyarıldı?;Neyi;Onu niçin;komşu;island_effects
Peki kimin yönettiği filmi izledin?;Peki onun nasıl yönettiği filmi izledin?;Kimin;Onun nasıl;filmi;island_effects
Hadi neyi nehre atan çocuk ceza aldı?;Hadi onu nasıl nehre atan çocuk ceza aldı?;Neyi;Onu nasıl;çocuk;island_effects
Kimin yazdığı şiiri okudun?;Onun niçin yazdığı şiiri okudun?;Kimin;Onun niçin;şiiri;island_effects
Kim kimi okul bahçesinde gören öğretmen şaşırdı?;Kim onu nasıl okul bahçesinde gören öğretmen şaşırdı?;Kimi;Onu nasıl;öğretmen;island_effects
Ama kimin çaldığı piyanonun sesi geliyor?;Ama onun niye çaldığı piyanonun sesi geliyor?;Kimin;Onun niye;piyano;island_effects  
Bugün kimi tiyatroda alkışlayan seyirciler coşkuluydu?;Bugün onu niye tiyatroda alkışlayan seyirciler coşkuluydu?;Kimi;Onu niye;seyirciler;island_effects
Ama neyi çantasında taşıyan kadın endişeliydi?;Ama onu niye çantasında taşıyan kadın endişeliydi?;Neyi;Onu niye;kadın;island_effects
Ama kimin yaptığı heykel müzede sergileniyor?;Ama onun niçin yaptığı heykel müzede sergileniyor?;Kimin;Onun niçin;heykel;island_effects
Acaba neyi çantasına koymayı unutan kadın telaşlandı?;Acaba onu niye çantasına koymayı unutan kadın telaşlandı?;Neyi;Onu niye;kadın;island_effects
O kimi okul bahçesinde gören müdür çağırdı?;O onu nasıl okul bahçesinde gören müdür çağırdı?;Kimi;Onu nasıl;müdür;island_effects
Dünyada kimin yazdığı kitap çok okunuyor?;Dünyada onun neden yazdığı kitap çok okunuyor?;Kimin;Onun neden;kitap;island_effects
Evde neyi çantasına koymayı unutan kadın panikledi?;Evde onu niye çantasına koymayı unutan kadın panikledi?;Neyi;Onu niye;kadın;island_effects
Kimin kazdığı çukur tehlike oluşturuyordu?;Onun niçin kazdığı çukur tehlike oluşturuyordu?;Kimin;Onun niçin;çukur;island_effects
O kimin çizdiği resim sergileniyor?;O onun nasıl çizdiği resim sergileniyor?;Kimin;Onun nasıl;resim;island_effects
İşte kimin söylediği söz herkesi şaşırttı?;İşte onun niye söylediği söz herkesi şaşırttı?;Kimin;Onun niye;söz;island_effects
Mitä neyi balkondan atan kedi korkuttu?;Mitä onu neden balkondan atan kedi korkuttu?;Neyi;Onu neden;kedi;island_effects  
