good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Bu otelde rezervasyonu Cihan ve anahtarları Seda aldı.;Bu otelde rezervasyonu Cihan ve Seda anahtarları aldı.;anahtarları Seda;Seda anahtarları;-;ellipsis
İstanbul veteriner kliniğinde köpeği doktor ve kediyi asistan muayene etti.;İstanbul veteriner kliniğinde köpeği doktor ve asistan kediyi muayene etti.;kediyi asistan;asistan kediyi;-;ellipsis
Akademik konferansta açılışı Elif ve konuşmayı Murat yaptı.;Akademik konferansta açılışı Elif ve Murat konuşmayı yaptı.;konuşmayı Murat;Murat konuşmayı;-;ellipsis
İlk sahilde şemsiyeyi Ali ve havluyu Ceren açtı.;İlk sahilde şemsiyeyi Ali ve Ceren havluyu açtı.;havluyu Ceren;Ceren havluyu;-;ellipsis
Milli spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;Milli spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
Tiyatroda perdeyi sahne görevlisi ve ışıkları yönetmen ayarladı.;Tiyatroda perdeyi sahne görevlisi ve yönetmen ışıkları ayarladı.;ışıkları yönetmen;yönetmen ışıkları;-;ellipsis
Özel babalar gününde saati Deniz kravatı da Umut hediye etti.;Özel babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
İlk sondaj çalışmalarında vanayı tekniker ve boruyu mühendis inceledi.;İlk sondaj çalışmalarında vanayı tekniker ve mühendis boruyu inceledi.;boruyu mühendis;mühendis boruyu;-;ellipsis
Özel veteriner kliniğinde köpeği doktor ve kediyi asistan muayene etti.;Özel veteriner kliniğinde köpeği doktor ve asistan kediyi muayene etti.;kediyi asistan;asistan kediyi;-;ellipsis
Herkes sahilde şemsiyeyi Okan ve sandalyeyi Şule taşıdı.;Herkes sahilde şemsiyeyi Okan ve Şule sandalyeyi taşıdı.;sandalyeyi Şule;Şule sandalyeyi;-;ellipsis
Son yarışmada parkuru Deniz ve bitiş çizgisini Ali çekti.;Son yarışmada parkuru Deniz ve Ali bitiş çizgisini çekti.;bitiş çizgisini Ali;Ali bitiş çizgisini;-;ellipsis
Köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Son doğum günü partisinde pastayı Mert ve süsleri Gamze ayarladı.;Son doğum günü partisinde pastayı Mert ve Gamze süsleri ayarladı.;süsleri Gamze;Gamze süsleri;-;ellipsis
Son futbol maçında formaları Ali ve şortları Burcu getirdi.;Son futbol maçında formaları Ali ve Burcu şortları getirdi.;şortları Burcu;Burcu şortları;-;ellipsis
İlk sabah bakıcı gelince annesi ofise babası da okula gidiyor.;İlk sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Ardından kütüphanede kitabı Ela ve dergiyi Burak ödünç aldı.;Ardından kütüphanede kitabı Ela ve Burak dergiyi ödünç aldı.;dergiyi Burak;Burak dergiyi;-;ellipsis
Hatta yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Hatta yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Ardından kafede kahveyi Emre ve tatlıyı Naz sipariş etti.;Ardından kafede kahveyi Emre ve Naz tatlıyı sipariş etti.;tatlıyı Naz;Naz tatlıyı;-;ellipsis
Yapılan konferansta açılışı Elif ve konuşmayı Murat yaptı.;Yapılan konferansta açılışı Elif ve Murat konuşmayı yaptı.;konuşmayı Murat;Murat konuşmayı;-;ellipsis
Atatürk kütüphanede ansiklopediyi Can ve romanı Ece inceledi.;Atatürk kütüphanede ansiklopediyi Can ve Ece romanı inceledi.;romanı Ece;Ece romanı;-;ellipsis
Bu teknede yelkeni kaptan ve halatları miço düzeltti.;Bu teknede yelkeni kaptan ve miço halatları düzeltti.;halatları miço;miço halatları;-;ellipsis
Bahçede barbeküyü Okan ve masayı Elif kurdu.;Bahçede barbeküyü Okan ve Elif masayı kurdu.;masayı Elif;Elif masayı;-;ellipsis
Büyük spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;Büyük spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
Yine oyun alanında topu Defne ve bisikleti Arda kullandı.;Yine oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
Bu şirkette raporu Emir ve sunumu Asuman hazırladı.;Bu şirkette raporu Emir ve Asuman sunumu hazırladı.;sunumu Asuman;Asuman sunumu;-;ellipsis
Küçük fırında ekmekleri usta ve pastaları çırak hazırladı.;Küçük fırında ekmekleri usta ve çırak pastaları hazırladı.;pastaları çırak;çırak pastaları;-;ellipsis
Ana meteoroloji merkezinde uyduları mühendis ve verileri analist inceler.;Ana meteoroloji merkezinde uyduları mühendis ve analist verileri inceler.;verileri analist;analist verileri;-;ellipsis
Bugün kütüphanede kitabı Ela ve dergiyi Burak ödünç aldı.;Bugün kütüphanede kitabı Ela ve Burak dergiyi ödünç aldı.;dergiyi Burak;Burak dergiyi;-;ellipsis
Ve sinemada koltuğu Pınar ve içeceği Onur seçti.;Ve sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Yine konserde davulu Berk ve kemanı Sinem çaldı.;Yine konserde davulu Berk ve Sinem kemanı çaldı.;kemanı Sinem;Sinem kemanı;-;ellipsis
Spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.;Spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.;ağırlıkları Berk;Berk ağırlıkları;-;ellipsis
Beşiktaş futbol maçında formaları Ali ve şortları Burcu getirdi.;Beşiktaş futbol maçında formaları Ali ve Burcu şortları getirdi.;şortları Burcu;Burcu şortları;-;ellipsis
Bir tatilde annem cüzdanını ve kardeşim telefonunu çaldırdı.;Bir tatilde annem cüzdanını ve telefonunu kardeşim çaldırdı.;kardeşim telefonunu;telefonunu kardeşim;-;ellipsis
Ayrıca spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.;Ayrıca spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.;ağırlıkları Berk;Berk ağırlıkları;-;ellipsis
Sinemada koltuğu Pınar ve içeceği Onur seçti.;Sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Bu yemekte çorbayı Emel ve salatayı Rıfat hazırladı.;Bu yemekte çorbayı Emel ve Rıfat salatayı hazırladı.;salatayı Rıfat;Rıfat salatayı;-;ellipsis
İkinci partide şarkıyı Cem ve dansı Buse seçti.;İkinci partide şarkıyı Cem ve Buse dansı seçti.;dansı Buse;Buse dansı;-;ellipsis
Bu düğünde çiçeği Leyla ve hediyeyi Emir getirdi.;Bu düğünde çiçeği Leyla ve Emir hediyeyi getirdi.;hediyeyi Emir;Emir hediyeyi;-;ellipsis
Bu düğünde orkestrayı Kerem ve çiçekleri Aslı ayarladı.;Bu düğünde orkestrayı Kerem ve Aslı çiçekleri ayarladı.;çiçekleri Aslı;Aslı çiçekleri;-;ellipsis
Daha üniversitedeyken Meltem münazara kulübüne Ömer ise sinema kulübüne gidiyordu.;Daha üniversitedeyken Meltem münazara kulübüne sinema kulübüne ise Ömer gidiyordu.;Ömer ise sinema kulübüne;sinema kulübüne ise Ömer;-;ellipsis
Son yemekte çorbayı Murat salatayı da Defne hazırladı.;Son yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Büyük futbol sahasında topu Baran ve kramponları Umut getirdi.;Büyük futbol sahasında topu Baran ve Umut kramponları getirdi.;kramponları Umut;Umut kramponları;-;ellipsis
Sonra kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Sonra kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Bir kütüphanede ansiklopediyi Can ve romanı Ece inceledi.;Bir kütüphanede ansiklopediyi Can ve Ece romanı inceledi.;romanı Ece;Ece romanı;-;ellipsis
Kütüphanede rafları asistan ve katalogları memur düzenledi.;Kütüphanede rafları asistan ve memur katalogları düzenledi.;katalogları memur;memur katalogları;-;ellipsis
Son oyun alanında topu Defne ve bisikleti Arda kullandı.;Son oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
Ve babalar gününde saati Deniz kravatı da Umut hediye etti.;Ve babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Aynı sirk gösterisinde ipte cambaz ve halkada akrobat yürüdü.;Aynı sirk gösterisinde ipte cambaz ve akrobat halkada yürüdü.;halkada akrobat;akrobat halkada;-;ellipsis
Kadınlar babalar gününde saati Deniz kravatı da Umut hediye etti.;Kadınlar babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Her hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Her hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Bu tiyatroda bileti Kerem ve programı Pelin ayarladı.;Bu tiyatroda bileti Kerem ve Pelin programı ayarladı.;programı Pelin;Pelin programı;-;ellipsis
Ardından kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Ardından kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Küçük bahçede çiçekleri Zeynep ve çimleri Kerem kesti.;Küçük bahçede çiçekleri Zeynep ve Kerem çimleri kesti.;çimleri Kerem;Kerem çimleri;-;ellipsis
Bu jazz korosunda Berk piyanoyu, Ayşe de gitarı çalıyor.;Bu jazz korosunda Berk piyanoyu, gitarı da Ayşe çalıyor.;Ayşe de gitarı;gitarı da Ayşe;-;ellipsis
Sinema salonunda biletleri Barış ve mısırı Deniz aldı.;Sinema salonunda biletleri Barış ve Deniz mısırı aldı.;mısırı Deniz;Deniz mısırı;-;ellipsis
Orta mutfakta makarnayı Alper ve salatayı Derin hazırladı.;Orta mutfakta makarnayı Alper ve Derin salatayı hazırladı.;salatayı Derin;Derin salatayı;-;ellipsis
Bu hastanede reçeteyi doktor ve ilacı hemşire verdi.;Bu hastanede reçeteyi doktor ve hemşire ilacı verdi.;ilacı hemşire;hemşire ilacı;-;ellipsis
Yarışmada parkuru Fatih ve engelleri Selin tasarladı.;Yarışmada parkuru Fatih ve Selin engelleri tasarladı.;engelleri Selin;Selin engelleri;-;ellipsis
Küçük pazarda karpuzu Onur ve kavunu Ceyda aldı.;Küçük pazarda karpuzu Onur ve Ceyda kavunu aldı.;kavunu Ceyda;Ceyda kavunu;-;ellipsis
O tiyatroda bileti Kerem ve programı Pelin ayarladı.;O tiyatroda bileti Kerem ve Pelin programı ayarladı.;programı Pelin;Pelin programı;-;ellipsis
Akşam sahilde şemsiyeyi Ali ve havluyu Ceren açtı.;Akşam sahilde şemsiyeyi Ali ve Ceren havluyu açtı.;havluyu Ceren;Ceren havluyu;-;ellipsis
Aynı mağazada ayakkabıyı Pelin ve çantayı Arda seçti.;Aynı mağazada ayakkabıyı Pelin ve Arda çantayı seçti.;çantayı Arda;Arda çantayı;-;ellipsis
Futbol maçında formaları Ali ve şortları Burcu getirdi.;Futbol maçında formaları Ali ve Burcu şortları getirdi.;şortları Burcu;Burcu şortları;-;ellipsis
Bu tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Bu tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Gece çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.;Gece çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.;yemeği Ahmet;Ahmet yemeği;-;ellipsis
Akşam spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.;Akşam spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.;ağırlıkları Berk;Berk ağırlıkları;-;ellipsis
Çocuk jazz korosunda Berk piyanoyu, Ayşe de gitarı çalıyor.;Çocuk jazz korosunda Berk piyanoyu, gitarı da Ayşe çalıyor.;Ayşe de gitarı;gitarı da Ayşe;-;ellipsis
Yeni tiyatroda perdeyi sahne görevlisi ve ışıkları yönetmen ayarladı.;Yeni tiyatroda perdeyi sahne görevlisi ve yönetmen ışıkları ayarladı.;ışıkları yönetmen;yönetmen ışıkları;-;ellipsis
Büyük lunaparkta hız trenini operatör ve biletleri gişe görevlisi yönetti.;Büyük lunaparkta hız trenini operatör ve gişe görevlisi biletleri yönetti.;biletleri gişe görevlisi;gişe görevlisi biletleri;-;ellipsis
Bu yılbaşı partisi için mekanı Melisa ve yemekleri Kerem ayarladı.;Bu yılbaşı partisi için mekanı Melisa ve Kerem yemekleri ayarladı.;yemekleri Kerem;Kerem yemekleri;-;ellipsis
Bir sinema salonunda biletleri Barış ve mısırı Deniz aldı.;Bir sinema salonunda biletleri Barış ve Deniz mısırı aldı.;mısırı Deniz;Deniz mısırı;-;ellipsis
6. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;6. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
O kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;O kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Küçük mutfakta sebzeleri Gülce ve meyveleri Tuna doğradı.;Küçük mutfakta sebzeleri Gülce ve Tuna meyveleri doğradı.;meyveleri Tuna;Tuna meyveleri;-;ellipsis
Şimdi lunaparkta hız trenine Arda ve dönme dolaba Melis bindi.;Şimdi lunaparkta hız trenine Arda ve Melis dönme dolaba bindi.;dönme dolaba Melis;Melis dönme dolaba;-;ellipsis
Bizim restoranda pizzayı Mert ve makarnayı İrem seçti.;Bizim restoranda pizzayı Mert ve İrem makarnayı seçti.;makarnayı İrem;İrem makarnayı;-;ellipsis
Yapılan konferansta açılışı Hakan kapanışı da Aslı yaptı.;Yapılan konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Jandarma göl kenarında sandalı Ayhan ve oltayı Gökçe kontrol etti.;Jandarma göl kenarında sandalı Ayhan ve Gökçe oltayı kontrol etti.;oltayı Gökçe;Gökçe oltayı;-;ellipsis
Yemekte çorbayı Murat salatayı da Defne hazırladı.;Yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Sabah sahilde şemsiyeyi Ali ve havluyu Ceren açtı.;Sabah sahilde şemsiyeyi Ali ve Ceren havluyu açtı.;havluyu Ceren;Ceren havluyu;-;ellipsis
Bir düğünde orkestrayı Kerem ve çiçekleri Aslı ayarladı.;Bir düğünde orkestrayı Kerem ve Aslı çiçekleri ayarladı.;çiçekleri Aslı;Aslı çiçekleri;-;ellipsis
Küçük mutfakta makarnayı Alper ve salatayı Derin hazırladı.;Küçük mutfakta makarnayı Alper ve Derin salatayı hazırladı.;salatayı Derin;Derin salatayı;-;ellipsis
1. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;1. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
Ardından sahilde şemsiyeyi Ali ve havluyu Ceren açtı.;Ardından sahilde şemsiyeyi Ali ve Ceren havluyu açtı.;havluyu Ceren;Ceren havluyu;-;ellipsis
Konserde ışıkları Ali ve mikrofonları Deniz ayarladı.;Konserde ışıkları Ali ve Deniz mikrofonları ayarladı.;mikrofonları Deniz;Deniz mikrofonları;-;ellipsis
Çocuklar bahçede köpeği Gökhan ve kediyi Melike besledi.;Çocuklar bahçede köpeği Gökhan ve Melike kediyi besledi.;kediyi Melike;Melike kediyi;-;ellipsis
Özel partide şarkıyı Cem ve dansı Buse seçti.;Özel partide şarkıyı Cem ve Buse dansı seçti.;dansı Buse;Buse dansı;-;ellipsis
Sabah film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.;Sabah film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.;senaryoyu Eda;Eda senaryoyu;-;ellipsis
Bugün atölyede çömleği Hasan ve seramiği Dilek yaptı.;Bugün atölyede çömleği Hasan ve Dilek seramiği yaptı.;seramiği Dilek;Dilek seramiği;-;ellipsis
Sonra bahçede köpeği Gökhan ve kediyi Melike besledi.;Sonra bahçede köpeği Gökhan ve Melike kediyi besledi.;kediyi Melike;Melike kediyi;-;ellipsis
Sonra bahçede çiçekleri Zeynep ve çimleri Kerem kesti.;Sonra bahçede çiçekleri Zeynep ve Kerem çimleri kesti.;çimleri Kerem;Kerem çimleri;-;ellipsis
Uluslararası konferansta sunumu Yasin ve notları Ebru hazırladı.;Uluslararası konferansta sunumu Yasin ve Ebru notları hazırladı.;notları Ebru;Ebru notları;-;ellipsis
Bu mutfakta sebzeleri Gülce ve meyveleri Tuna doğradı.;Bu mutfakta sebzeleri Gülce ve Tuna meyveleri doğradı.;meyveleri Tuna;Tuna meyveleri;-;ellipsis
Bir sokakta balonu Ela ve uçurtmayı Can uçurdu.;Bir sokakta balonu Ela ve Can uçurtmayı uçurdu.;uçurtmayı Can;Can uçurtmayı;-;ellipsis
Resim dersinde paleti İsmail ve fırçayı Nuran aldı.;Resim dersinde paleti İsmail ve Nuran fırçayı aldı.;fırçayı Nuran;Nuran fırçayı;-;ellipsis
Akşam kütüphanede kitabı Ela ve dergiyi Burak ödünç aldı.;Akşam kütüphanede kitabı Ela ve Burak dergiyi ödünç aldı.;dergiyi Burak;Burak dergiyi;-;ellipsis
Ben kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Ben kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Bir teknede dümeni Harun ve haritayı Sedef kontrol etti.;Bir teknede dümeni Harun ve Sedef haritayı kontrol etti.;haritayı Sedef;Sedef haritayı;-;ellipsis
Orta sokakta balonu Ela ve uçurtmayı Can uçurdu.;Orta sokakta balonu Ela ve Can uçurtmayı uçurdu.;uçurtmayı Can;Can uçurtmayı;-;ellipsis
Küçük tatil köyünde güneş kremini Arda ve havluyu Derin getirdi.;Küçük tatil köyünde güneş kremini Arda ve Derin havluyu getirdi.;havluyu Derin;Derin havluyu;-;ellipsis
Akşam yemekte çorbayı Emel ve salatayı Rıfat hazırladı.;Akşam yemekte çorbayı Emel ve Rıfat salatayı hazırladı.;salatayı Rıfat;Rıfat salatayı;-;ellipsis
Bu futbol sahasında topu Baran ve kramponları Umut getirdi.;Bu futbol sahasında topu Baran ve Umut kramponları getirdi.;kramponları Umut;Umut kramponları;-;ellipsis
Sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Bugün spor salonunda ağırlıkları Hakan ve koşu bandını Deniz kullandı.;Bugün spor salonunda ağırlıkları Hakan ve Deniz koşu bandını kullandı.;koşu bandını Deniz;Deniz koşu bandını;-;ellipsis
Bir yarış pistinde arabayı sürücü ve lastikleri teknisyen değiştirdi.;Bir yarış pistinde arabayı sürücü ve teknisyen lastikleri değiştirdi.;lastikleri teknisyen;teknisyen lastikleri;-;ellipsis
Her partide şarkıyı Cem ve dansı Buse seçti.;Her partide şarkıyı Cem ve Buse dansı seçti.;dansı Buse;Buse dansı;-;ellipsis
O akşam salatayı abim, tatlıyı da babam yaptı.;O akşam salatayı abim, babam da tatlıyı yaptı.;tatlıyı da babam;babam da tatlıyı;-;ellipsis
İkinci teknede yelkeni kaptan ve halatları miço düzeltti.;İkinci teknede yelkeni kaptan ve miço halatları düzeltti.;halatları miço;miço halatları;-;ellipsis
Büyük yarışmada parkuru Deniz ve bitiş çizgisini Ali çekti.;Büyük yarışmada parkuru Deniz ve Ali bitiş çizgisini çekti.;bitiş çizgisini Ali;Ali bitiş çizgisini;-;ellipsis
İkinci sınav için notları Zeynep ve kitapları Hasan aldı.;İkinci sınav için notları Zeynep ve Hasan kitapları aldı.;kitapları Hasan;Hasan kitapları;-;ellipsis
Bu sirk gösterisinde ipte cambaz ve halkada akrobat yürüdü.;Bu sirk gösterisinde ipte cambaz ve akrobat halkada yürüdü.;halkada akrobat;akrobat halkada;-;ellipsis
Yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Yine bahçede hamakta Ayşe ve salıncakta Bora oturdu.;Yine bahçede hamakta Ayşe ve Bora salıncakta oturdu.;salıncakta Bora;Bora salıncakta;-;ellipsis
Bir doğum günü partisinde pastayı Mert ve süsleri Gamze ayarladı.;Bir doğum günü partisinde pastayı Mert ve Gamze süsleri ayarladı.;süsleri Gamze;Gamze süsleri;-;ellipsis
Küçük kitapçıda şiir kitabını Fırat ve romanı Asya aldı.;Küçük kitapçıda şiir kitabını Fırat ve Asya romanı aldı.;romanı Asya;Asya romanı;-;ellipsis
Üstelik yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Üstelik yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Açık bahçede çimleri Burak ve çiçekleri Meltem suladı.;Açık bahçede çimleri Burak ve Meltem çiçekleri suladı.;çiçekleri Meltem;Meltem çiçekleri;-;ellipsis
Bu hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Bu hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Ayrıca kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Ayrıca kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Bursa veteriner kliniğinde köpeği doktor ve kediyi asistan muayene etti.;Bursa veteriner kliniğinde köpeği doktor ve asistan kediyi muayene etti.;kediyi asistan;asistan kediyi;-;ellipsis
Sonra sahilde şemsiyeyi Ali ve havluyu Ceren açtı.;Sonra sahilde şemsiyeyi Ali ve Ceren havluyu açtı.;havluyu Ceren;Ceren havluyu;-;ellipsis
Kadınlar sahilde şemsiyeyi Okan ve sandalyeyi Şule taşıdı.;Kadınlar sahilde şemsiyeyi Okan ve Şule sandalyeyi taşıdı.;sandalyeyi Şule;Şule sandalyeyi;-;ellipsis
Büyük markette sebzeleri Zeynep ve bakliyatı Murat aldı.;Büyük markette sebzeleri Zeynep ve Murat bakliyatı aldı.;bakliyatı Murat;Murat bakliyatı;-;ellipsis
Yine spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;Yine spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
Ve düğünde orkestrayı Kerem ve çiçekleri Aslı ayarladı.;Ve düğünde orkestrayı Kerem ve Aslı çiçekleri ayarladı.;çiçekleri Aslı;Aslı çiçekleri;-;ellipsis
Yapılan düğünde orkestrayı Kerem ve çiçekleri Aslı ayarladı.;Yapılan düğünde orkestrayı Kerem ve Aslı çiçekleri ayarladı.;çiçekleri Aslı;Aslı çiçekleri;-;ellipsis
Aynı kafede kahveyi Defne ve kurabiyeyi Uğur sipariş etti.;Aynı kafede kahveyi Defne ve Uğur kurabiyeyi sipariş etti.;kurabiyeyi Uğur;Uğur kurabiyeyi;-;ellipsis
Bu gökdelende camları işçi ve elektrik sistemini teknisyen kontrol etti.;Bu gökdelende camları işçi ve teknisyen elektrik sistemini kontrol etti.;elektrik sistemini teknisyen;teknisyen elektrik sistemini;-;ellipsis
Bizi havuzda şnorkeli Kadir ve havluyu Duygu getirdi.;Bizi havuzda şnorkeli Kadir ve Duygu havluyu getirdi.;havluyu Duygu;Duygu havluyu;-;ellipsis
Bir oyun alanında topu Defne ve bisikleti Arda kullandı.;Bir oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
Bir toplantıda sunumu Yeliz dökümanı da Levent hazırladı.;Bir toplantıda sunumu Yeliz Levent de dökümanı hazırladı.;dökümanı da Levent;Levent de dökümanı;-;ellipsis
İlk partide şarkıyı Cem ve dansı Buse seçti.;İlk partide şarkıyı Cem ve Buse dansı seçti.;dansı Buse;Buse dansı;-;ellipsis
O yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;O yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
İki konserde davulu Berk ve kemanı Sinem çaldı.;İki konserde davulu Berk ve Sinem kemanı çaldı.;kemanı Sinem;Sinem kemanı;-;ellipsis
Arka sokakta balonu Ela ve uçurtmayı Can uçurdu.;Arka sokakta balonu Ela ve Can uçurtmayı uçurdu.;uçurtmayı Can;Can uçurtmayı;-;ellipsis
İlk hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;İlk hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
O mağazada ceketi Pelin ve pantolonu Cem seçti.;O mağazada ceketi Pelin ve Cem pantolonu seçti.;pantolonu Cem;Cem pantolonu;-;ellipsis
Bir hastanede reçeteyi doktor ve ilacı hemşire verdi.;Bir hastanede reçeteyi doktor ve hemşire ilacı verdi.;ilacı hemşire;hemşire ilacı;-;ellipsis
Yapılan yarışmada parkuru Deniz ve bitiş çizgisini Ali çekti.;Yapılan yarışmada parkuru Deniz ve Ali bitiş çizgisini çekti.;bitiş çizgisini Ali;Ali bitiş çizgisini;-;ellipsis
Pasta yemekte çorbayı Emel ve salatayı Rıfat hazırladı.;Pasta yemekte çorbayı Emel ve Rıfat salatayı hazırladı.;salatayı Rıfat;Rıfat salatayı;-;ellipsis
Eski kütüphanede rafları asistan ve katalogları memur düzenledi.;Eski kütüphanede rafları asistan ve memur katalogları düzenledi.;katalogları memur;memur katalogları;-;ellipsis
Bu kafede kahveyi Emre ve tatlıyı Naz sipariş etti.;Bu kafede kahveyi Emre ve Naz tatlıyı sipariş etti.;tatlıyı Naz;Naz tatlıyı;-;ellipsis
Sonra otelde rezervasyonu Cihan ve anahtarları Seda aldı.;Sonra otelde rezervasyonu Cihan ve Seda anahtarları aldı.;anahtarları Seda;Seda anahtarları;-;ellipsis
Modern müzik stüdyosunda gitarı solist ve davulu baterist çaldı.;Modern müzik stüdyosunda gitarı solist ve baterist davulu çaldı.;davulu baterist;baterist davulu;-;ellipsis
Spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;Spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
Bu depoda kutuları işçiler ve faturaları muhasebeci kontrol etti.;Bu depoda kutuları işçiler ve muhasebeci faturaları kontrol etti.;faturaları muhasebeci;muhasebeci faturaları;-;ellipsis
2013 yılbaşı partisi için mekanı Melisa ve yemekleri Kerem ayarladı.;2013 yılbaşı partisi için mekanı Melisa ve Kerem yemekleri ayarladı.;yemekleri Kerem;Kerem yemekleri;-;ellipsis
