good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon;subtype
Usta yönetmen oyunculara rollerini dağıttı.;Usta yönetmen oyuncuları rollerini dağıttı.;oyunculara;oyuncuları;dağıttı;argument_structure;ditransitive
Kız dileklerini yazdığı kağıdı bir ağacın dalına bağladı.;Kız dileklerini yazdığı kağıda bir ağacın dalına bağladı.;kağıdı;kağıda;bağladı;argument_structure;ditransitive
Genç anne bebeğine mamasını kaşıkla verdi.;Genç anne bebeğini mamasını kaşıkla verdi.;bebeğine;bebeğini;verdi;argument_structure;ditransitive
Bir kuzenim kediyi bahçeye götürdü.;Bir kuzenim kediye bahçeye götürdü.;kediyi;kediye;götürdü;argument_structure;ditransitive
Garson müşterilere yemekleri servis etti.;Garson müşterileri yemekleri servis etti.;müşterilere;müşterileri;servis etti;argument_structure;ditransitive
20 yıllardır kendini sadece işine adamış.;20 yıllardır kendinden sadece işine adamış.;kendini;kendinden;adamış;argument_structure;ditransitive
En yanlış kararlar halkı adaletsizliğe mahkum etti.;En yanlış kararlar halkla adaletsizliğe mahkum etti.;halkı;halkla;mahkum etti;argument_structure;ditransitive
Bir küçük çocuk teyzesine mağazadaki oyuncağı gösterdi.;Bir küçük çocuk teyzesini mağazadaki oyuncağı gösterdi.;teyzesine;teyzesini;gösterdi;argument_structure;ditransitive
Anne annem kardeşime yeni bir kitap aldı.;Anne annem kardeşimi yeni bir kitap aldı.;kardeşime;kardeşimi;aldı;argument_structure;ditransitive
Güzel dileklerini yazdığı kartı bir ağacın dalına bağladı.;Güzel dileklerini yazdığı karta bir ağacın dalına bağladı.;kartı;karta;bağladı;argument_structure;ditransitive
Kadınlar evlerinin bahçesine zeytin ağacı dikmişler.;Kadınlar evlerinin bahçesinden zeytin ağacı dikmişler.;bahçesine;bahçesinden;dikmişler;argument_structure;ditransitive
Bugün arkadaşım bana en son haberleri verdi.;Bugün arkadaşım beni en son haberleri verdi.;bana;beni;verdi;argument_structure;ditransitive
Ve gelin gerdanlığı kayınvalidesine hediye etti.;Ve gelin gerdanlığa kayınvalidesine hediye etti.;gerdanlığı;gerdanlığa;hediye etti;argument_structure;ditransitive
Ama oğlum topu arkadaşına ödünç verdi.;Ama oğlum topla arkadaşına ödünç verdi.;topu;topla;ödünç verdi;argument_structure;ditransitive
Hemen dün gece oğlanı apar topar hastaneye götürdük.;Hemen dün gece oğlana apar topar hastaneye götürdük.;oğlanı;oğlana;götürdük;argument_structure;ditransitive
Ardından yönetmen oyunculara rollerini dağıttı.;Ardından yönetmen oyuncuları rollerini dağıttı.;oyunculara;oyuncuları;dağıttı;argument_structure;ditransitive
Yakın arkadaşım bana konser bileti aldı.;Yakın arkadaşım beni konser bileti aldı.;bana;beni;aldı;argument_structure;ditransitive
Şimdi kılçıklarını temizlediğiniz mezgiti galeta ununa bulayın.;Şimdi kılçıklarını temizlediğiniz mezgite galeta ununa bulayın.;mezgiti;mezgite;bulayın;argument_structure;ditransitive
Kız arkadaşım bana yeni bir şarkı önerdi.;Kız arkadaşım beni yeni bir şarkı önerdi.;bana;beni;önerdi;argument_structure;ditransitive
Herkes evlerinin arka bahçesine elma ağacı dikmişler.;Herkes evlerinin arka bahçesinden elma ağacı dikmişler.;arka bahçesine;arka bahçesinden;dikmişler;argument_structure;ditransitive
Ardından küçük çocuk annesine vitrindeki oyuncağı gösterdi.;Ardından küçük çocuk annesini vitrindeki oyuncağı gösterdi.;annesine;annesini;gösterdi;argument_structure;ditransitive
Ve annem kekin içine biraz tarçın koyar.;Ve annem kekin içini biraz tarçın koyar.;içine;içini;koyar;argument_structure;ditransitive
Bir anne bebeğine sütü biberonla verdi.;Bir anne bebeğini sütü biberonla verdi.;bebeğine;bebeğini;verdi;argument_structure;ditransitive
Anne teyzem oyuncakları çocuklara dağıttı.;Anne teyzem oyuncaklara çocuklara dağıttı.;oyuncakları;oyuncaklara;dağıttı;argument_structure;ditransitive
Sonra komşumuz bize taze sebze getirdi.;Sonra komşumuz bizi taze sebze getirdi.;bize;bizi;getirdi;argument_structure;ditransitive
O yanlış kararlar halkı adaletsizliğe mahkum etti.;O yanlış kararlar halkla adaletsizliğe mahkum etti.;halkı;halkla;mahkum etti;argument_structure;ditransitive
Ardından gelin altın bileziği görümcesine hediye etti.;Ardından gelin altın bilezikle görümcesine hediye etti.;bileziği;bilezikle;hediye etti;argument_structure;ditransitive
Bu küçük çocuk teyzesine mağazadaki oyuncağı gösterdi.;Bu küçük çocuk teyzesini mağazadaki oyuncağı gösterdi.;teyzesine;teyzesini;gösterdi;argument_structure;ditransitive
Evet babam bugün parkta lise öğretmenime rastlamış.;Evet babam bugün parkı lise öğretmenime rastlamış.;parkta;parkı;rastlamış;argument_structure;ditransitive
Ünlü antrenör sporculara yeni taktikler öğretti.;Ünlü antrenör sporcuları yeni taktikler öğretti.;sporculara;sporcuları;öğretti;argument_structure;ditransitive
İşte yönetmen oyunculara son talimatları verdi.;İşte yönetmen oyuncuları son talimatları verdi.;oyunculara;oyuncuları;verdi;argument_structure;ditransitive
Okul arkadaşım bana doğum günü hediyesi aldı.;Okul arkadaşım beni doğum günü hediyesi aldı.;bana;beni;aldı;argument_structure;ditransitive
Küçükken ekmeğimi hep çorbaya banardım.;Küçükken ekmeğimde hep çorbaya banardım.;ekmeğimi;ekmeğimde;banardım;argument_structure;ditransitive
Sonra öğretmen öğrencilere ödevleri zamanında yapmalarını nasihat etti.;Sonra öğretmen öğrencileri ödevleri zamanında yapmalarını nasihat etti.;öğrencilere;öğrencileri;nasihat etti;argument_structure;ditransitive
Önce kılçıklarını temizlediğiniz balığı pane ununa bulayın.;Önce kılçıklarını temizlediğiniz balığa pane ununa bulayın.;balığı;balığa;bulayın;argument_structure;ditransitive
Yeni öğretmen öğrencilere yeni konuyu anlattı.;Yeni öğretmen öğrencileri yeni konuyu anlattı.;öğrencilere;öğrencileri;anlattı;argument_structure;ditransitive
Adam belki size bu konudaki düşüncelerinden bahsetmiştir.;Adam belki sizi bu konudaki düşüncelerinden bahsetmiştir.;size;sizi;bahsetmiştir;argument_structure;ditransitive
Eski dedem torunlarına fıkralar anlattı.;Eski dedem torunlarını fıkralar anlattı.;torunlarına;torunlarını;anlattı;argument_structure;ditransitive
Bayram dileklerini yazdığı kartı bir ağacın dalına bağladı.;Bayram dileklerini yazdığı karta bir ağacın dalına bağladı.;kartı;karta;bağladı;argument_structure;ditransitive
Facebook arkadaşım bana yeni bir dizi önerdi.;Facebook arkadaşım benle yeni bir dizi önerdi.;bana;benle;önerdi;argument_structure;ditransitive
Büyük gelin altın bileziği görümcesine hediye etti.;Büyük gelin altın bilezikle görümcesine hediye etti.;bileziği;bilezikle;hediye etti;argument_structure;ditransitive
Sonra dedem bana devrimci anılarını anlattı.;Sonra dedem beni devrimci anılarını anlattı.;bana;beni;anlattı;argument_structure;ditransitive
Sevgili annem kardeşime yeni bir kitap aldı.;Sevgili annem kardeşimi yeni bir kitap aldı.;kardeşime;kardeşimi;aldı;argument_structure;ditransitive
Öğretmen öğrencilere bol bol kitap okumalarını tavsiye etti.;Öğretmen öğrencileri bol bol kitap okumalarını tavsiye etti.;öğrencilere;öğrencileri;tavsiye etti;argument_structure;ditransitive
2 çocuk annesine yeni bir şarkı söyledi.;2 çocuk annesini yeni bir şarkı söyledi.;annesine;annesini;söyledi;argument_structure;ditransitive
Dün arkadaşım bana son gelişmeleri anlattı.;Dün arkadaşım beni son gelişmeleri anlattı.;bana;beni;anlattı;argument_structure;ditransitive
Belki size bu konudaki düşüncelerinden bahsetmiştir.;Belki sizi bu konudaki düşüncelerinden bahsetmiştir.;size;sizi;bahsetmiştir;argument_structure;ditransitive
Benim doğum günüm diye barmen bana bira ısmarladı.;Benim doğum günüm diye barmen beni bira ısmarladı.;bana;beni;ısmarladı;argument_structure;ditransitive
Kadın garson müşterilere yemekleri servis etti.;Kadın garson müşterileri yemekleri servis etti.;müşterilere;müşterileri;servis etti;argument_structure;ditransitive
Sonra annem abime yeni bir defter aldı.;Sonra annem abimi yeni bir defter aldı.;abime;abimi;aldı;argument_structure;ditransitive
Sonra çocuk dedesine en sevdiği kitabı verdi.;Sonra çocuk dedesini en sevdiği kitabı verdi.;dedesine;dedesini;verdi;argument_structure;ditransitive
Anne kuzenim köpeği parka götürdü.;Anne kuzenim köpeğe parka götürdü.;köpeği;köpeğe;götürdü;argument_structure;ditransitive
Babam yeni telefonunu bana verdi.;Babam yeni telefonuna bana verdi.;telefonunu;telefonuna;verdi;argument_structure;ditransitive
Kız oğlum bisikleti arkadaşına ödünç verdi.;Kız oğlum bisikletle arkadaşına ödünç verdi.;bisikleti;bisikletle;ödünç verdi;argument_structure;ditransitive
2 şirket çalışanlarına yeni görevler verdi.;2 şirket çalışanlarını yeni görevler verdi.;çalışanlarına;çalışanlarını;verdi;argument_structure;ditransitive
Dün arkadaşım bana konser bileti aldı.;Dün arkadaşım beni konser bileti aldı.;bana;beni;aldı;argument_structure;ditransitive
Böylece gelin altın bileziği görümcesine hediye etti.;Böylece gelin altın bilezikle görümcesine hediye etti.;bileziği;bilezikle;hediye etti;argument_structure;ditransitive
Koca kız ablasına hediyeyi hiç beklemeden verdi.;Koca kız ablasından hediyeyi hiç beklemeden verdi.;ablasına;ablasından;verdi;argument_structure;ditransitive
Yabancı antrenör sporculara yeni taktikler öğretti.;Yabancı antrenör sporcuları yeni taktikler öğretti.;sporculara;sporcuları;öğretti;argument_structure;ditransitive
İki garson müşterilere yemekleri servis etti.;İki garson müşterileri yemekleri servis etti.;müşterilere;müşterileri;servis etti;argument_structure;ditransitive
Eski anne bebeğine mamasını kaşıkla verdi.;Eski anne bebeğini mamasını kaşıkla verdi.;bebeğine;bebeğini;verdi;argument_structure;ditransitive
Ayrıca bu ödülü düzen bozan kadınlara ithaf ediyorum.;Ayrıca bu ödüle düzen bozan kadınlara ithaf ediyorum.;ödülü;ödüle;ithaf ediyorum;argument_structure;ditransitive
Bayan garson misafirlere tatlıları servis etti.;Bayan garson misafirleri tatlıları servis etti.;misafirlere;misafirleri;servis etti;argument_structure;ditransitive
Genç garson müşterilere yemekleri servis etti.;Genç garson müşterileri yemekleri servis etti.;müşterilere;müşterileri;servis etti;argument_structure;ditransitive
Burada garson müşterilere yemekleri servis etti.;Burada garson müşterileri yemekleri servis etti.;müşterilere;müşterileri;servis etti;argument_structure;ditransitive
Dün doğum günüm diye garson bana limonata ısmarladı.;Dün doğum günüm diye garson beni limonata ısmarladı.;bana;beni;ısmarladı;argument_structure;ditransitive
Genç yönetmen oyunculara rollerini dağıttı.;Genç yönetmen oyuncuları rollerini dağıttı.;oyunculara;oyuncuları;dağıttı;argument_structure;ditransitive
Eski anne bebeğine sütü biberonla verdi.;Eski anne bebeğini sütü biberonla verdi.;bebeğine;bebeğini;verdi;argument_structure;ditransitive
Daha küçükken ekmeğimi hep salatanın suyuna banardım.;Daha küçükken ekmeğimde hep salatanın suyuna banardım.;ekmeğimi;ekmeğimde;banardım;argument_structure;ditransitive
Anne dedem bana eski hikayeler anlattı.;Anne dedem beni eski hikayeler anlattı.;bana;beni;anlattı;argument_structure;ditransitive
O çocuk babasına başka bir şiir okudu.;O çocuk babasını başka bir şiir okudu.;babasına;babasını;okudu;argument_structure;ditransitive
Genç antrenör sporculara yeni taktikler öğretti.;Genç antrenör sporcuları yeni taktikler öğretti.;sporculara;sporcuları;öğretti;argument_structure;ditransitive
Şimdi üzerime koca bir fincan kahveyi döktüm.;Şimdi üzerimde koca bir fincan kahveyi döktüm.;Üzerime;Üzerimde;döktüm;argument_structure;ditransitive
Sevgili babam bugün markette ilkokul öğretmenime rastlamış.;Sevgili babam bugün marketi ilkokul öğretmenime rastlamış.;markette;marketi;rastlamış;argument_structure;ditransitive
Teyzem oyuncakları çocuklara dağıttı.;Teyzem oyuncaklara çocuklara dağıttı.;oyuncakları;oyuncaklara;dağıttı;argument_structure;ditransitive
Kendi evlerinin arka bahçesine elma ağacı dikmişler.;Kendi evlerinin arka bahçesinden elma ağacı dikmişler.;arka bahçesine;arka bahçesinden;dikmişler;argument_structure;ditransitive
Ama manav bize en taze meyvelerden ayırdı.;Ama manav bizi en taze meyvelerden ayırdı.;bize;bizi;ayırdı;argument_structure;ditransitive
Anne gelin gerdanlığı kayınvalidesine hediye etti.;Anne gelin gerdanlığa kayınvalidesine hediye etti.;gerdanlığı;gerdanlığa;hediye etti;argument_structure;ditransitive
Erkek arkadaşım bana yılbaşı hediyesi aldı.;Erkek arkadaşım beni yılbaşı hediyesi aldı.;bana;beni;aldı;argument_structure;ditransitive
Usta yönetmen sanatçılara rollerini dağıttı.;Usta yönetmen sanatçıları rollerini dağıttı.;sanatçılara;sanatçıları;dağıttı;argument_structure;ditransitive
Sevgili oğlum topu arkadaşına ödünç verdi.;Sevgili oğlum topla arkadaşına ödünç verdi.;topu;topla;ödünç verdi;argument_structure;ditransitive
Evet babam bugün markette ilkokul öğretmenime rastlamış.;Evet babam bugün marketi ilkokul öğretmenime rastlamış.;markette;marketi;rastlamış;argument_structure;ditransitive
Anne anne bebeğine mamasını kaşıkla verdi.;Anne anne bebeğini mamasını kaşıkla verdi.;bebeğine;bebeğini;verdi;argument_structure;ditransitive
Babam bugün markette ilkokul öğretmenime rastlamış.;Babam bugün marketi ilkokul öğretmenime rastlamış.;markette;marketi;rastlamış;argument_structure;ditransitive
Annem kardeşime yeni bir kitap aldı.;Annem kardeşimi yeni bir kitap aldı.;kardeşime;kardeşimi;aldı;argument_structure;ditransitive
Sonra dileklerini yazdığı kağıdı bir ağacın dalına bağladı.;Sonra dileklerini yazdığı kağıda bir ağacın dalına bağladı.;kağıdı;kağıda;bağladı;argument_structure;ditransitive
Bu mahalledeki çocuklar evin camına yine taş atıyor.;Bu mahalledeki çocuklar evin camını yine taş atıyor.;camına;camını;atıyor;argument_structure;ditransitive
Genç kız ablasına hediyeyi hiç beklemeden verdi.;Genç kız ablasından hediyeyi hiç beklemeden verdi.;ablasına;ablasından;verdi;argument_structure;ditransitive
Bir arkadaşım bana en son haberleri verdi.;Bir arkadaşım beni en son haberleri verdi.;bana;beni;verdi;argument_structure;ditransitive
Ünlü şirket çalışanlarına yeni görevler verdi.;Ünlü şirket çalışanlarını yeni görevler verdi.;çalışanlarına;çalışanlarını;verdi;argument_structure;ditransitive
Antrenör atletlere beslenme planı hazırladı.;Antrenör atletleri beslenme planı hazırladı.;atletlere;atletleri;hazırladı;argument_structure;ditransitive
Yüce manav bize en lezzetli meyvelerden ayırdı.;Yüce manav bizi en lezzetli meyvelerden ayırdı.;bize;bizi;ayırdı;argument_structure;ditransitive
Arkadaşlar dün gece oğlanı apar topar hastaneye götürdük.;Arkadaşlar dün gece oğlana apar topar hastaneye götürdük.;oğlanı;oğlana;götürdük;argument_structure;ditransitive
O mahalledeki çocuklar evin camına yine taş atıyor.;O mahalledeki çocuklar evin camını yine taş atıyor.;camına;camını;atıyor;argument_structure;ditransitive
Genç yönetmen sanatçılara rollerini dağıttı.;Genç yönetmen sanatçıları rollerini dağıttı.;sanatçılara;sanatçıları;dağıttı;argument_structure;ditransitive
Bir arkadaşım bana yeni bir kitap önerdi.;Bir arkadaşım beni yeni bir kitap önerdi.;bana;beni;önerdi;argument_structure;ditransitive
Özel antrenör atletlere beslenme planı hazırladı.;Özel antrenör atletleri beslenme planı hazırladı.;atletlere;atletleri;hazırladı;argument_structure;ditransitive
Ve dedem bana devrimci anılarını anlattı.;Ve dedem beni devrimci anılarını anlattı.;bana;beni;anlattı;argument_structure;ditransitive
Eski babam bugün parkta lise öğretmenime rastlamış.;Eski babam bugün parkı lise öğretmenime rastlamış.;parkta;parkı;rastlamış;argument_structure;ditransitive
Polis asistanı dosyaları masasına getirdi.;Polis asistanı dosyalarla masasına getirdi.;dosyaları;dosyalarla;getirdi;argument_structure;ditransitive
Bu çocuk babasına en sevdiği oyuncağı verdi.;Bu çocuk babasını en sevdiği oyuncağı verdi.;babasına;babasını;verdi;argument_structure;ditransitive
Baş yönetmen sanatçılara rollerini dağıttı.;Baş yönetmen sanatçıları rollerini dağıttı.;sanatçılara;sanatçıları;dağıttı;argument_structure;ditransitive
Ünlü şair dinleyicilerine yeni şiir kitabını tanıttı.;Ünlü şair dinleyicilerini yeni şiir kitabını tanıttı.;dinleyicilerine;dinleyicilerini;tanıttı;argument_structure;ditransitive
Sonra üzerime koca bir bardak çayı döktüm.;Sonra üzerimde koca bir bardak çayı döktüm.;Üzerime;Üzerimde;döktüm;argument_structure;ditransitive
İnsanlar evlerinin bahçesine zeytin ağacı dikmişler.;İnsanlar evlerinin bahçesinden zeytin ağacı dikmişler.;bahçesine;bahçesinden;dikmişler;argument_structure;ditransitive
Yine mahalledeki çocuklar dükkanın camına yine top atıyor.;Yine mahalledeki çocuklar dükkanın camını yine top atıyor.;camına;camını;atıyor;argument_structure;ditransitive
Bir kasap bana en iyi biftekten ayırdı.;Bir kasap beni en iyi biftekten ayırdı.;bana;beni;ayırdı;argument_structure;ditransitive
O küçük çocuk annesine vitrindeki oyuncağı gösterdi.;O küçük çocuk annesini vitrindeki oyuncağı gösterdi.;annesine;annesini;gösterdi;argument_structure;ditransitive
Eski mahalledeki çocuklar dükkanın camına yine top atıyor.;Eski mahalledeki çocuklar dükkanın camını yine top atıyor.;camına;camını;atıyor;argument_structure;ditransitive
Doğum günüm diye garson bana limonata ısmarladı.;Doğum günüm diye garson beni limonata ısmarladı.;bana;beni;ısmarladı;argument_structure;ditransitive
Anne bebeğine sütü biberonla verdi.;Anne bebeğini sütü biberonla verdi.;bebeğine;bebeğini;verdi;argument_structure;ditransitive
Kendi dileklerini yazdığı kartı bir ağacın dalına bağladı.;Kendi dileklerini yazdığı karta bir ağacın dalına bağladı.;kartı;karta;bağladı;argument_structure;ditransitive
Bu ödülü düzen bozan kadınlara ithaf ediyorum.;Bu ödüle düzen bozan kadınlara ithaf ediyorum.;ödülü;ödüle;ithaf ediyorum;argument_structure;ditransitive
Uzman öğretmen öğrencilere ödevleri zamanında yapmalarını nasihat etti.;Uzman öğretmen öğrencileri ödevleri zamanında yapmalarını nasihat etti.;öğrencilere;öğrencileri;nasihat etti;argument_structure;ditransitive
Üç antrenör takıma farklı stratejiler öğretti.;Üç antrenör takımı farklı stratejiler öğretti.;takıma;takımı;öğretti;argument_structure;ditransitive
Biz küçükken ekmeğimi hep çorbaya banardım.;Biz küçükken ekmeğimde hep çorbaya banardım.;ekmeğimi;ekmeğimde;banardım;argument_structure;ditransitive
Dün doğum günüm diye barmen bana bira ısmarladı.;Dün doğum günüm diye barmen beni bira ısmarladı.;bana;beni;ısmarladı;argument_structure;ditransitive
Belki belki size bu konudaki düşüncelerinden bahsetmiştir.;Belki belki sizi bu konudaki düşüncelerinden bahsetmiştir.;size;sizi;bahsetmiştir;argument_structure;ditransitive
Arkadaşım bana son gelişmeleri anlattı.;Arkadaşım beni son gelişmeleri anlattı.;bana;beni;anlattı;argument_structure;ditransitive
Doğum günüm diye barmen bana bira ısmarladı.;Doğum günüm diye barmen beni bira ısmarladı.;bana;beni;ısmarladı;argument_structure;ditransitive
