good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Ama siz bu konuda çok yeteneklisiniz.;Ama onlar bu konuda çok yeteneklisiniz.;Siz;Onlar;yeteneklisiniz;subject_verb_agreement
Ama sen bu işi tek başına yapabilirsin.;Ama siz bu işi tek başına yapabilirsin.;Sen;Siz;yapabilirsin;subject_verb_agreement
Ancak sen bu işi başardın.;Ancak siz bu işi başardın.;Sen;Siz;başardın;subject_verb_agreement
Peki ben bu problemi çözdüm.;Peki o bu problemi çözdüm.;Ben;O;çözdüm;subject_verb_agreement
İşte sen bu işi başardın.;İşte siz bu işi başardın.;Sen;Siz;başardın;subject_verb_agreement
Evet biz bu fikri beğendik.;Evet siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
Uzman öğretmenler toplantıda yeni kuralları açıkladılar.;Uzman öğretmen toplantıda yeni kuralları açıkladılar.;Öğretmenler;Öğretmen;açıkladılar;subject_verb_agreement
Ve siz bu konuda çok deneyimlisiniz.;Ve biz bu konuda çok deneyimlisiniz.;Siz;Biz;deneyimlisiniz;subject_verb_agreement
Evet ben bu yemeği daha önce hiç tatmadım.;Evet o bu yemeği daha önce hiç tatmadım.;Ben;O;tatmadım;subject_verb_agreement
Genç öğrenciler sınıfta sessizce oturdular.;Genç öğrenci sınıfta sessizce oturdular.;Öğrenciler;Öğrenci;oturdular;subject_verb_agreement
Alman biyomühendisler sentetik organ üretiyorlar.;Alman biyomühendis sentetik organ üretiyorlar.;Biyomühendisler;Biyomühendis;üretiyorlar;subject_verb_agreement
Bütün çocuklar parkta salıncakta sallandılar.;Bütün çocuk parkta salıncakta sallandılar.;Çocuklar;Çocuk;sallandılar;subject_verb_agreement
Kız sen bu kadar güzel şarkı söyleyebilir misin?;Kız o bu kadar güzel şarkı söyleyebilir misin?;Sen;O;söyleyebilir misin;subject_verb_agreement
Çünkü sen bu evi tek başına temizlemişsin.;Çünkü o bu evi tek başına temizlemişsin.;Sen;O;temizlemişsin;subject_verb_agreement
Aslında ben kuantum fiziği üzerine doktora yapıyorum.;Aslında biz kuantum fiziği üzerine doktora yapıyorum.;Ben;Biz;yapıyorum;subject_verb_agreement
Böylece biz bu projeyi tamamladık.;Böylece siz bu projeyi tamamladık.;Biz;Siz;tamamladık;subject_verb_agreement
Burada askerler gece nöbet tutuyorlar.;Burada asker gece nöbet tutuyorlar.;Askerler;Asker;tutuyorlar;subject_verb_agreement
Ardından biz bu şehre taşındık.;Ardından onlar bu şehre taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Çünkü biz bu şehre yeni taşındık.;Çünkü onlar bu şehre yeni taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Biyomühendisler sentetik organ üretiyorlar.;Biyomühendis sentetik organ üretiyorlar.;Biyomühendisler;Biyomühendis;üretiyorlar;subject_verb_agreement
Bütün kediler bütün gün pencerenin önünde uyudular.;Bütün kedi bütün gün pencerenin önünde uyudular.;Kediler;Kedi;uyudular;subject_verb_agreement
Siz bu kararı tek başınıza almamalıydınız.;Biz bu kararı tek başınıza almamalıydınız.;Siz;Biz;almamalıydınız;subject_verb_agreement
Dünyada sürücüsüz arabalar trafikte test ediliyorlar.;Dünyada sürücüsüz araba trafikte test ediliyorlar.;Sürücüsüz arabalar;Sürücüsüz araba;ediliyorlar;subject_verb_agreement
Çünkü onlar bu haberi duymuşlar.;Çünkü o bu haberi duymuşlar.;Onlar;O;duymuşlar;subject_verb_agreement
Evet biz bu filmi daha önce izlemiştik.;Evet onlar bu filmi daha önce izlemiştik.;Biz;Onlar;izlemiştik;subject_verb_agreement
Çocuklar bahçede koşuyorlar.;Çocuk bahçede koşuyorlar.;Çocuklar;Çocuk;koşuyorlar;subject_verb_agreement
Ama ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ama biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ben;Biz;bıraktım;subject_verb_agreement
Ama siz bu konuda haksızsınız.;Ama onlar bu konuda haksızsınız.;Siz;Onlar;haksızsınız;subject_verb_agreement
İngiliz yazarlar yeni kitaplarını tanıttılar.;İngiliz yazar yeni kitaplarını tanıttılar.;Yazarlar;Yazar;tanıttılar;subject_verb_agreement
Ve sen bu işi başardın.;Ve siz bu işi başardın.;Sen;Siz;başardın;subject_verb_agreement
Şimdi biz yarınki maç için antrenman yapacağız.;Şimdi onlar yarınki maç için antrenman yapacağız.;Biz;Onlar;yapacağız;subject_verb_agreement
Ama ben bu şarkıyı ezberledim.;Ama biz bu şarkıyı ezberledim.;Ben;Biz;ezberledim;subject_verb_agreement
Çünkü biz bu şehri keşfettik.;Çünkü onlar bu şehri keşfettik.;Biz;Onlar;keşfettik;subject_verb_agreement
Ayrıca siz bu kararı tek başınıza almamalıydınız.;Ayrıca biz bu kararı tek başınıza almamalıydınız.;Siz;Biz;almamalıydınız;subject_verb_agreement
Biyokimyacılar yapay enzimler üretiyorlar.;Biyokimyacı yapay enzimler üretiyorlar.;Biyokimyacılar;Biyokimyacı;üretiyorlar;subject_verb_agreement
Ve sen bu işi tek başına yapabilirsin.;Ve siz bu işi tek başına yapabilirsin.;Sen;Siz;yapabilirsin;subject_verb_agreement
Ve sen her zaman bize doğruyu söylersin.;Ve o her zaman bize doğruyu söylersin.;Sen;O;söylersin;subject_verb_agreement
Evet ben bu oyunu daha önce oynamadım.;Evet o bu oyunu daha önce oynamadım.;Ben;O;oynamadım;subject_verb_agreement
Ancak onlar bu sefer hiç zorlanmadılar.;Ancak o bu sefer hiç zorlanmadılar.;Onlar;O;zorlanmadılar;subject_verb_agreement
Askerler gece nöbet tutuyorlar.;Asker gece nöbet tutuyorlar.;Askerler;Asker;tutuyorlar;subject_verb_agreement
Ama ben bu şarkıyı ezberledim.;Ama biz bu şarkıyı ezberledim.;Ben;Biz;ezberledim;subject_verb_agreement
Genç çocuklar parkta oyun oynuyorlar.;Genç çocuk parkta oyun oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Yani ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Yani biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ben;Biz;bıraktım;subject_verb_agreement
Aslında siz bu konuda çok yanılıyorsunuz.;Aslında biz bu konuda çok yanılıyorsunuz.;Siz;Biz;yanılıyorsunuz;subject_verb_agreement
Küçük çocuklar parkta oyun oynuyorlar.;Küçük çocuk parkta oyun oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Yazar yazarlar yeni kitaplarını tanıttılar.;Yazar yazar yeni kitaplarını tanıttılar.;Yazarlar;Yazar;tanıttılar;subject_verb_agreement
Lakin ben bu yemeği daha önce hiç tatmadım.;Lakin o bu yemeği daha önce hiç tatmadım.;Ben;O;tatmadım;subject_verb_agreement
Bazı arılar çiçeklerin etrafında uçuşuyorlar.;Bazı arı çiçeklerin etrafında uçuşuyorlar.;Arılar;Arı;uçuşuyorlar;subject_verb_agreement
Artık biz yarınki maç için antrenman yapacağız.;Artık onlar yarınki maç için antrenman yapacağız.;Biz;Onlar;yapacağız;subject_verb_agreement
Sonra garsonlar masaları hızla temizlediler.;Sonra garson masaları hızla temizlediler.;Garsonlar;Garson;temizlediler;subject_verb_agreement
Öğrenciler sınav sonuçlarını bekliyorlar.;Öğrenci sınav sonuçlarını bekliyorlar.;Öğrenciler;Öğrenci;bekliyorlar;subject_verb_agreement
Sorumlu öğretmenler toplantıda yeni kuralları açıkladılar.;Sorumlu öğretmen toplantıda yeni kuralları açıkladılar.;Öğretmenler;Öğretmen;açıkladılar;subject_verb_agreement
Çünkü biz nöroplastisite araştırmalarına fon sağlıyoruz.;Çünkü siz nöroplastisite araştırmalarına fon sağlıyoruz.;Biz;Siz;sağlıyoruz;subject_verb_agreement
Çünkü sen bu evi tek başına temizlemişsin.;Çünkü o bu evi tek başına temizlemişsin.;Sen;O;temizlemişsin;subject_verb_agreement
Ben bu problemi çözdüm.;O bu problemi çözdüm.;Ben;O;çözdüm;subject_verb_agreement
Ancak o bu konuda çok duyarlı.;Ancak sen bu konuda çok duyarlı.;O;Sen;duyarlı;subject_verb_agreement
Şimdi biz tatilde okurum diye yanına aldığın kitabı otobüste unutmuşuz.;Şimdi sen tatilde okurum diye yanına aldığın kitabı otobüste unutmuşuz.;Biz;Sen;unutmuşuz;subject_verb_agreement
Kara kuşlar gökyüzünde uçuyorlar.;Kara kuş gökyüzünde uçuyorlar.;Kuşlar;Kuş;uçuyorlar;subject_verb_agreement
