good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
O önerinin herkes tarafından desteklendiğini biliyorum.;O önerinin herkes tarafından desteklenmesini biliyorum.;desteklendiğini;desteklenmesini;biliyorum;nominalization
Ama yeni kuralın uygulanmasını herkes destekledi.;Ama yeni kuralın uygulandığını herkes destekledi.;uygulanmasını;uygulandığını;destekledi;nominalization
Kesinlikle trafik kurallarına uyulması gerektiğini düşünüyorum.;Kesinlikle trafik kurallarına uyulması gerekmesini düşünüyorum.;gerektiğini;gerekmesini;düşünüyorum;nominalization
Sabah cüzdanını takside unuttuğunu iş işten geçince fark etti.;Sabah cüzdanını takside unutmasını iş işten geçince fark etti.;unuttuğunu;unutmasını;fark etti;nominalization
Dolayısıyla yeni kararların işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.;Dolayısıyla yeni kararların işleyişi nasıl değiştirmesini henüz kestiremiyoruz.;değiştirdiğini;değiştirmesini;kestiremiyoruz;nominalization
Kadın kardeşinin doğruyu söylediğine canı gönülden inanıyor.;Kadın kardeşinin doğruyu söylemesine canı gönülden inanıyor.;söylediğine;söylemesine;inanıyor;nominalization
Ayrıca serviste yavaş kaldığını o da kabul ediyor.;Ayrıca serviste yavaş kalmasını o da kabul ediyor.;kaldığını;kalmasını;kabul ediyor;nominalization
Trafik kurallarına uyulması gerektiğini düşünüyorum.;Trafik kurallarına uyulması gerekmesini düşünüyorum.;gerektiğini;gerekmesini;düşünüyorum;nominalization
Bu planın kusursuz işlediğini sanıyorduk.;Bu planın kusursuz işlemesini sanıyorduk.;işlediğini;işlemesini;sanıyorduk;nominalization
Olarak ürünün piyasada büyük ilgi gördüğünü ifade etti.;Olarak ürünün piyasada büyük ilgi görmesini ifade etti.;gördüğünü;görmesini;ifade etti;nominalization
Kim benim ona yardım ettiğimi bilmiyor.;Kim benim ona yardım etmemi bilmiyor;ettiğimi;etmemi;bilmiyor;nominalization
Fakat bu konuyu enine boyuna düşündüğünü biliyorum.;Fakat bu konuyu enine boyuna düşünmesini biliyorum.;düşündüğünü;düşünmesini;biliyorum;nominalization
Çünkü moderatörler konuşmacının tekrar söz almasına bir türlü fırsat vermedi.;Çünkü moderatörler konuşmacının tekrar söz aldığına bir türlü fırsat vermedi.;söz almasına;söz aldığına;fırsat vermedi;nominalization
Fakat yaptığının doğru olmadığını içten içe biliyor.;Fakat yaptığının doğru olmasını içten içe biliyor.;olmadığını;olmasını;biliyor;nominalization
Hemen mesai bitmeden arayıp raporun zamanında teslim edildiğine emin oldu.;Hemen mesai bitmeden arayıp raporun zamanında teslim edilmesine emin oldu.;edildiğine;edilmesine;emin oldu;nominalization
Lütfen bütün belgelerin eksiksiz teslim edilmesini rica ediyoruz.;Lütfen bütün belgelerin eksiksiz teslim edildiğini rica ediyoruz.;edilmesini;edildiğini;rica ediyoruz;nominalization
Türk polisler çevredekilerin olay yerine yaklaşmasını bile engellemiş.;Türk polisler çevredekilerin olay yerine yaklaştığını bile engellemiş.;yaklaşmasını;yaklaştığını;engellemiş;nominalization
Öncelikle katılımcıların geri bildirim vermesini önemsiyoruz.;Öncelikle katılımcıların geri bildirim verdiğini önemsiyoruz.;vermesini;verdiğini;önemsiyoruz;nominalization
Biz olayın aslında nasıl geliştiğini anlatıyorlar.;Biz olayın aslında nasıl gelişmesini anlatıyorlar.;geliştiğini;gelişmesini;anlatıyorlar;nominalization
Bir arkadaşının ona yalan söylediğini öğrenmiş.;Bir arkadaşının ona yalan söylemesini öğrenmiş.;söylediğini;söylemesini;öğrenmiş;nominalization
Yapılan kanunların uygulanmamasına vatandaşlar tepki gösterdi.;Yapılan kanunların uygulanmadığına vatandaşlar tepki gösterdi.;uygulanmamasına;uygulanmadığına;tepki gösterdi;nominalization
Ayrıca hoca ödevi bir gün geç teslim etmeme zor da olsa izin verdi.;Ayrıca hoca ödevi bir gün geç teslim ettiğime zor da olsa izin verdi.;teslim etmeme;teslim ettiğime;izin verdi;nominalization
Kadın i̇şten kendi isteğiyle ayrıldığını üstüne basarak belirtti.;Kadın i̇şten kendi isteğiyle ayrılmasını üstüne basarak belirtti.;ayrıldığını;ayrılmasını;belirtti;nominalization
O bizi yemeğe davet etmek istediğini bayadır söylüyordu.;O bizi yemeğe davet etmek istemesini bayadır söylüyordu.;istediğini;istemesini;söylüyordu;nominalization
Yılmaz ev sahibinin dairenin temiz olduğunu belirtti.;Yılmaz ev sahibinin dairenin temiz olmasını belirtti.;olduğunu;olmasını;belirtti;nominalization
Yapılan yeni düzenlemelerin uygulanmasına sendikalar karşı çıktı.;Yapılan yeni düzenlemelerin uygulandığına sendikalar karşı çıktı.;uygulanmasına;uygulandığına;karşı çıktı;nominalization
Ayrıca bu zorlu süreçte yanımızda olduklarını tekrar ifade ettiler.;Ayrıca bu zorlu süreçte yanımızda olmalarını tekrar ifade ettiler.;olduklarını;olmalarını;ifade ettiler;nominalization
Ardından avukat diğer kamera kayıtlarının da izlenilmesini ısrarla talep etti.;Ardından avukat diğer kamera kayıtlarının da izlenildiğini ısrarla talep etti.;izlenilmesini;izlenildiğini;talep etti;nominalization
Hatta polisler çevredekilerin olay yerine yaklaşmasını bile engellemiş.;Hatta polisler çevredekilerin olay yerine yaklaştığını bile engellemiş.;yaklaşmasını;yaklaştığını;engellemiş;nominalization
Biz öğrencilerin projelerini zamanında teslim etmesini istiyoruz.;Biz öğrencilerin projelerini zamanında teslim ettiğini istiyoruz.;etmesini;ettiğini;istiyoruz;nominalization
Fakat söylediklerimizin yanlış anlaşıldığını fark ettik.;Fakat söylediklerimizin yanlış anlaşılmasını fark ettik.;anlaşıldığını;anlaşılmasını;fark ettik;nominalization
Otelde çarşafların değiştirildiğine bile emin olamadık.;Otelde çarşafların değiştirilmesine bile emin olamadık.;değiştirildiğine;değiştirilmesine;emin olamadık;nominalization
Yine kendisinin de bu yollardan geçtiğini bize her fırsatta hatırlatır.;Yine kendisinin de bu yollardan geçmesini bize her fırsatta hatırlatır.;geçtiğini;geçmesini;hatırlatır;nominalization
Özellikle projeye yeni bir boyut kazandırılmasına ekip lideri çok önem verdi.;Özellikle projeye yeni bir boyut kazandırıldığına ekip lideri çok önem verdi.;kazandırılmasına;kazandırıldığına;önem verdi;nominalization
Yapılan duygusal manipülasyon kişinin kendi akıl sağlığını sorgulamasına bile yol açabilir.;Yapılan duygusal manipülasyon kişinin kendi akıl sağlığını sorguladığına bile yol açabilir.;sorgulamasına;sorguladığına;yol açabilir;nominalization
Çünkü hoca ödevi bir gün geç teslim etmeme zor da olsa izin verdi.;Çünkü hoca ödevi bir gün geç teslim ettiğime zor da olsa izin verdi.;teslim etmeme;teslim ettiğime;izin verdi;nominalization
Ancak senin bu konuya daha fazla odaklanmanı öneririm.;Ancak senin bu konuya daha fazla odaklandığını öneririm.;odaklanmanı;odaklandığını;öneririm;nominalization
Birinci i̇ş görüşmesinin oldukça başarılı geçtiğini ifade etti.;Birinci i̇ş görüşmesinin oldukça başarılı geçmesini ifade etti.;geçtiğini;geçmesini;ifade etti;nominalization
Baba bizi yemeğe davet etmek istediğini bayadır söylüyordu.;Baba bizi yemeğe davet etmek istemesini bayadır söylüyordu.;istediğini;istemesini;söylüyordu;nominalization
Yapılan toplantının ertelenmesine katılımcılar tepki gösterdi.;Yapılan toplantının ertelendiğine katılımcılar tepki gösterdi.;ertelenmesine;ertelendiğine;tepki gösterdi;nominalization
Kanunların uygulanmamasına vatandaşlar tepki gösterdi.;Kanunların uygulanmadığına vatandaşlar tepki gösterdi.;uygulanmamasına;uygulanmadığına;tepki gösterdi;nominalization
Meyvelerin erken olgunlaşmasına sıcak havalar sebep oldu.;Meyvelerin erken olgunlaştığına sıcak havalar sebep oldu.;olgunlaşmasına;olgunlaştığına;sebep oldu;nominalization
Ben kiralık dairenin dün satıldığını yeni öğrendim.;Ben kiralık dairenin dün satılmasını yeni öğrendim.;satıldığını;satılmasını;öğrendim;nominalization
İşte bu kararın doğru olduğunu herkes kabul etti.;İşte bu kararın doğru olmasını herkes kabul etti.;olduğunu;olmasını;kabul etti;nominalization
Mesai bitmeden arayıp raporun zamanında teslim edildiğine emin oldu.;Mesai bitmeden arayıp raporun zamanında teslim edilmesine emin oldu.;edildiğine;edilmesine;emin oldu;nominalization
Ama senin bu kararı desteklemeni bekliyordum.;Ama senin bu kararı desteklediğini bekliyordum.;desteklemeni;desteklediğini;bekliyordum;nominalization
Bu yeni kuralların herkes tarafından kabul edilmesini bekliyoruz.;Bu yeni kuralların herkes tarafından kabul edildiğini bekliyoruz.;edilmesini;edildiğini;bekliyoruz;nominalization
Ve bu kadar yoğun çalışmasına rağmen işlerini aksatmaması takdir edildi.;Ve bu kadar yoğun çalışmasına rağmen işlerini aksatmadığı takdir edildi.;aksatmaması;aksatmadığı;takdir edildi;nominalization
Ve yeni kuralın uygulanmasını herkes destekledi.;Ve yeni kuralın uygulandığını herkes destekledi.;uygulanmasını;uygulandığını;destekledi;nominalization
Duygusal manipülasyon kişinin kendi akıl sağlığını sorgulamasına bile yol açabilir.;Duygusal manipülasyon kişinin kendi akıl sağlığını sorguladığına bile yol açabilir.;sorgulamasına;sorguladığına;yol açabilir;nominalization
Ve onun her zaman dürüst olduğunu biliyorum.;Ve onun her zaman dürüst olmasını biliyorum.;olduğunu;olmasını;biliyorum;nominalization
Evet onun bu işi başardığına inanıyorum.;Evet onun bu işi başarmasına inanıyorum.;başardığına;başarmasına;inanıyorum;nominalization
Bu kararın doğru olduğunu herkes kabul etti.;Bu kararın doğru olmasını herkes kabul etti.;olduğunu;olmasını;kabul etti;nominalization
Üçüncü i̇ş görüşmesinin oldukça başarılı geçtiğini ifade etti.;Üçüncü i̇ş görüşmesinin oldukça başarılı geçmesini ifade etti.;geçtiğini;geçmesini;ifade etti;nominalization
Uzman yeni yöntemin verimli olduğunu iddia etti.;Uzman yeni yöntemin verimli olmasını iddia etti.;olduğunu;olmasını;iddia etti;nominalization
Tüm yönetimin bütçeyi dikkatlice incelemesini talep ettik.;Tüm yönetimin bütçeyi dikkatlice incelediğini talep ettik.;incelemesini;incelediğini;talep ettik;nominalization
Kendi cüzdanını takside unuttuğunu iş işten geçince fark etti.;Kendi cüzdanını takside unutmasını iş işten geçince fark etti.;unuttuğunu;unutmasını;fark etti;nominalization
Biz katılımcıların geri bildirim vermesini önemsiyoruz.;Biz katılımcıların geri bildirim verdiğini önemsiyoruz.;vermesini;verdiğini;önemsiyoruz;nominalization
Bu avukat diğer kamera kayıtlarının da izlenilmesini ısrarla talep etti.;Bu avukat diğer kamera kayıtlarının da izlenildiğini ısrarla talep etti.;izlenilmesini;izlenildiğini;talep etti;nominalization
Ilgili bütün belgelerin eksiksiz teslim edilmesini rica ediyoruz.;Ilgili bütün belgelerin eksiksiz teslim edildiğini rica ediyoruz.;edilmesini;edildiğini;rica ediyoruz;nominalization
Biz şirketin çalışanlara ek ödeme yapmasını talep ettik.;Biz şirketin çalışanlara ek ödeme yaptığını talep ettik.;yapmasını;yaptığını;talep ettik;nominalization
Öncelikle şirketin çalışanlara ek ödeme yapmasını talep ettik.;Öncelikle şirketin çalışanlara ek ödeme yaptığını talep ettik.;yapmasını;yaptığını;talep ettik;nominalization
Herkesin bu meseleyi enine boyuna değerlendirdiğini sanıyorum.;Herkesin bu meseleyi enine boyuna değerlendirmesini sanıyorum.;değerlendirdiğini;değerlendirmesini;sanıyorum;nominalization
Tüm bu zorlu süreçte yanımızda olduklarını tekrar ifade ettiler.;Tüm bu zorlu süreçte yanımızda olmalarını tekrar ifade ettiler.;olduklarını;olmalarını;ifade ettiler;nominalization
Misafirlerin etkinliğe katılmasını özellikle rica ettiler.;Misafirlerin etkinliğe katıldığını özellikle rica ettiler.;katılmasını;katıldığını;rica ettiler;nominalization
Ama hoca ödevi bir gün geç teslim etmeme zor da olsa izin verdi.;Ama hoca ödevi bir gün geç teslim ettiğime zor da olsa izin verdi.;teslim etmeme;teslim ettiğime;izin verdi;nominalization
Üniversitesi yapılan analizlerin doğru sonuçlar verdiğini belirtti.;Üniversitesi yapılan analizlerin doğru sonuçlar vermesini belirtti.;verdiğini;vermesini;belirtti;nominalization
Ve komitenin önerilen değişiklikleri onaylamasını bekliyorduk.;Ve komitenin önerilen değişiklikleri onayladığını bekliyorduk.;onaylamasını;onayladığını;bekliyorduk;nominalization
Birçok ürünün piyasada büyük ilgi gördüğünü ifade etti.;Birçok ürünün piyasada büyük ilgi görmesini ifade etti.;gördüğünü;görmesini;ifade etti;nominalization
Diğer uzmanların bu konuda daha fazla araştırma yapmasını öneriyoruz.;Diğer uzmanların bu konuda daha fazla araştırma yaptığını öneriyoruz.;yapmasını;yaptığını;öneriyoruz;nominalization
Ancak yaptığının doğru olmadığını içten içe biliyor.;Ancak yaptığının doğru olmasını içten içe biliyor.;olmadığını;olmasını;biliyor;nominalization
Şimdi çocuklar bayramın gelmesini heyecanla bekliyor.;Şimdi çocuklar bayramın geldiğini heyecanla bekliyor.;gelmesini;geldiğini;bekliyor;nominalization
Çatal bıçakların düzgün yerleştirilmesine ayrıca özen gösterirdi.;Çatal bıçakların düzgün yerleştirildiğine ayrıca özen gösterirdi.;yerleştirilmesine;yerleştirildiğine;özen gösterirdi;nominalization
Ben bu durumu kabullendiğini sanıyorum.;Ben bu durumu kabullenmesini sanıyorum.;kabullendiğini;kabullenmesini;sanıyorum;nominalization
Burada öğretmenin öğrencilere rehberlik etmesini istiyoruz.;Burada öğretmenin öğrencilere rehberlik ettiğini istiyoruz.;etmesini;ettiğini;istiyoruz;nominalization
Özellikle konunun ayrıntılı bir şekilde tartışılmasını öneriyorum.;Özellikle konunun ayrıntılı bir şekilde tartışıldığını öneriyorum.;tartışılmasını;tartışıldığını;öneriyorum;nominalization
Kendisi i̇stediğimiz şeyler için var gücümüzle çalışmamızı bize her fırsatta öğütlerdi.;Kendisi i̇stediğimiz şeyler için var gücümüzle çalıştığımızı bize her fırsatta öğütlerdi.;çalışmamızı;çalıştığımızı;öğütlerdi;nominalization
Her takımın maça odaklanmasını istiyoruz.;Her takımın maça odaklandığını istiyoruz.;odaklanmasını;odaklandığını;istiyoruz;nominalization
Bir teknik ekibin sorunu hemencecik çözmesine hepimiz şaşırdık.;Bir teknik ekibin sorunu hemencecik çözdüğüne hepimiz şaşırdık.;çözmesine;çözdüğüne;şaşırdık;nominalization
Tüm öğrencilerin derse teşrif etmesini bekliyoruz.;Tüm öğrencilerin derse teşrif ettiğini bekliyoruz.;etmesini;ettiğini;bekliyoruz;nominalization
Ancak yeni düzenlemelerin işleri kolaylaştırdığını belirtti.;Ancak yeni düzenlemelerin işleri kolaylaştırmasını belirtti.;kolaylaştırdığını;kolaylaştırmasını;belirtti;nominalization
Yeni ürünün piyasada büyük ilgi gördüğünü ifade etti.;Yeni ürünün piyasada büyük ilgi görmesini ifade etti.;gördüğünü;görmesini;ifade etti;nominalization
İşte bu seçimin Türkiye için tarihi önem taşıdığını herkes gördü.;İşte bu seçimin Türkiye için tarihi önem taşımasını herkes gördü.;taşıdığını;taşımasını;gördü;nominalization
