good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
• i̇yi yemek yapmak için kendimi mutfakta geliştiriyorum.;• i̇yi yemek yapmak için beni mutfakta geliştiriyorum.;kendimi;beni;geliştiriyorum;binding
Öyle güzel bir gün geçirdikten sonra kendimi mutlu hissediyorum.;Öyle güzel bir gün geçirdikten sonra beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Sadece kafa dağıtmak için kendimi yemeğe çıkardım.;Sadece kafa dağıtmak için beni yemeğe çıkardım.;kendimi;beni;çıkardım;binding
Aslında sabırlı olmaya çalışsam da kendimi bir yerden sonra tutamadım.;Aslında sabırlı olmaya çalışsam da beni bir yerden sonra tutamadım.;kendimi;beni;tutamadım;binding
Gün içinde bazen kendimi kötü şeyler düşünürken buluyorum.;Gün içinde bazen beni kötü şeyler düşünürken buluyorum.;kendimi;beni;buluyorum;binding
Sadece köpeğimi gezdirirken kendimi mutlu hissediyorum.;Sadece köpeğimi gezdirirken beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Buradan anlıyoruz ki kendine artık güveniyorsun.;Buradan anlıyoruz ki sana artık güveniyorsun.;kendine;sana;güveniyorsun;binding
Ve başarıya ulaşmak için kendime küçük hedefler koyuyorum.;Ve başarıya ulaşmak için bana küçük hedefler koyuyorum.;kendime;bana;koyuyorum;binding
Bu yoğun tempoda tükenmemek için kendine zaman ayırmalısın.;Bu yoğun tempoda tükenmemek için sana zaman ayırmalısın.;kendine;sana;ayırmalısın;binding
Ayrıca bu kadar duygusal olduğum için kendime bazen kızıyorum.;Ayrıca bu kadar duygusal olduğum için bana bazen kızıyorum.;kendime;bana;kızıyorum;binding
Şu i̇ş yerinde kendimi çok rahat hissediyorum.;Şu i̇ş yerinde beni çok rahat hissediyorum.;kendimi;beni;hissediyorum;binding
İnsanlar düzenli spor yapınca kendini daha iyi hissediyor.;İnsanlar düzenli spor yapınca seni daha iyi hissediyor.;kendini;seni;hissediyor;binding
Ben eleştirilere kulak asmayıp kendimi geliştirmeye devam ediyorum.;Ben eleştirilere kulak asmayıp beni geliştirmeye devam ediyorum.;kendimi;beni;ediyorum;binding
Ve aynaya bakınca kendimi tanıyamadım.;Ve aynaya bakınca beni tanıyamadım.;kendimi;beni;tanıyamadım;binding
Ben kitap okurken genellikle kendimi baş karakterle özdeşleştiririm.;Ben kitap okurken genellikle beni baş karakterle özdeşleştiririm.;kendimi;beni;özdeşleştiririm;binding
Yeni seçimlerde kendini aday göstermeliydin.;Yeni seçimlerde seni aday göstermeliydin.;kendini;seni;göstermeliydin;binding
Ben dans ederken kendimi fazla kaptırıyorum.;Ben dans ederken beni fazla kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
2023 hedeflerine ulaşmak için kendine güvenmelisin.;2023 hedeflerine ulaşmak için sana güvenmelisin.;kendine;sana;güvenmelisin;binding
İlk sunuma başlamadan önce kendini tanıtabilirsin.;İlk sunuma başlamadan önce seni tanıtabilirsin.;kendini;seni;tanıtabilirsin;binding
Sonra her şey iyi olacak diye kendimi sürekli telkin ediyorum.;Sonra her şey iyi olacak diye beni sürekli telkin ediyorum.;kendimi;beni;ediyorum;binding
Bugün bir arkadaşımı desteklerken kendimi ona daha yakın hissediyorum.;Bugün bir arkadaşımı desteklerken beni ona daha yakın hissediyorum.;kendimi;beni;hissediyorum;binding
Yalnız yanlış anlaşılmamak için kendimi daha iyi ifade etmeye çalışıyorum.;Yalnız yanlış anlaşılmamak için beni daha iyi ifade etmeye çalışıyorum.;kendimi;beni;çalışıyorum;binding
Şimdi davul çalarken kendimi tamamen ritme kaptırıyorum.;Şimdi davul çalarken beni tamamen ritme kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Ve sahneye hazırlanırken kendini karakterin ruh haline sokuyorsun.;Ve sahneye hazırlanırken seni karakterin ruh haline sokuyorsun.;kendini;seni;sokuyorsun;binding
Ve bunu başardığımda kendimi çok gururlu hissedeceğim.;Ve bunu başardığımda beni çok gururlu hissedeceğim.;kendimi;beni;hissedeceğim;binding
Restoranda tek başına yemek yerken kendimi rahatsız hissediyorum.;Restoranda tek başına yemek yerken beni rahatsız hissediyorum.;kendimi;beni;hissediyorum;binding
Ben zaten cüzdanını kaybettiğinde önce kendini suçlamıştın.;Ben zaten cüzdanını kaybettiğinde önce seni suçlamıştın.;kendini;seni;suçlamıştın;binding
Ve buradan anlıyoruz ki kendine artık güveniyorsun.;Ve buradan anlıyoruz ki sana artık güveniyorsun.;kendine;sana;güveniyorsun;binding
Burada köpeğimi gezdirirken kendimi mutlu hissediyorum.;Burada köpeğimi gezdirirken beni mutlu hissediyorum.;kendimi;beni;hissediyorum;binding
Şimdi köpeğimi eğitirken kendimi sabırlı olmaya zorluyorum.;Şimdi köpeğimi eğitirken beni sabırlı olmaya zorluyorum.;kendimi;beni;zorlıyorum;binding
Çünkü onunla yüzleşmek için kendimi uzun süre hazırladım.;Çünkü onunla yüzleşmek için beni uzun süre hazırladım.;kendimi;beni;hazırladım;binding
İlk sahneye çıkmadan önce kendine aynada son bir kez bak.;İlk sahneye çıkmadan önce sana aynada son bir kez bak.;kendine;sana;bak;binding
Aynaya bakınca kendimi tanıyamadım.;Aynaya bakınca beni tanıyamadım.;kendimi;beni;tanıyamadım;binding
Kendi hedeflerine ulaşmak için kendine güvenmelisin.;Kendi hedeflerine ulaşmak için sana güvenmelisin.;kendine;sana;güvenmelisin;binding
Aslında çalışmaya başlamadan önce kendimi düzene soktum..;Aslında çalışmaya başlamadan önce beni düzene soktum.;kendimi;beni;soktum;binding
Sonraki seçimlerde kendini aday göstermeliydin.;Sonraki seçimlerde seni aday göstermeliydin.;kendini;seni;göstermeliydin;binding
Bir davul çalarken kendimi tamamen ritme kaptırıyorum.;Bir davul çalarken beni tamamen ritme kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Kafa dağıtmak için kendimi yemeğe çıkardım.;Kafa dağıtmak için beni yemeğe çıkardım.;kendimi;beni;çıkardım;binding
Her yeni projeye başladığımda kendimi çok heyecanlı hissediyorum.;Her yeni projeye başladığımda beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
Özellikle yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.;Özellikle yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.;kendimi;beni;zorlarım;binding
Tüm kusurlarına kafayı taktığın için sürekli kendini aynada inceliyorsun.;Tüm kusurlarına kafayı taktığın için sürekli seni aynada inceliyorsun.;kendini;seni;inceliyorsun;binding
Bugün köpeğimi parka götürdüğümde kendimi daha enerjik hissediyorum.;Bugün köpeğimi parka götürdüğümde beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Tüm eleştirilere kulak asmayıp kendimi geliştirmeye devam ediyorum.;Tüm eleştirilere kulak asmayıp beni geliştirmeye devam ediyorum.;kendimi;beni;ediyorum;binding
Hemen tatilden dönünce kendimizi sıkı bir beslenme programına sokarız.;Hemen tatilden dönünce bizi sıkı bir beslenme programına sokarız.;kendimizi;bizi;sokarız;binding
Daha zorlu süreçlerden geçerken kendini ihmal etmemelisin.;Daha zorlu süreçlerden geçerken seni ihmal etmemelisin.;kendini;seni;etmemelisin;binding
Ve tatil için kendimize birkaç parça bir şeyler aldık.;Ve tatil için bize birkaç parça bir şeyler aldık.;kendimize;bize;aldık;binding
Sınavdan sonra kendine ödül olarak tatlı alırsın.;Sınavdan sonra sana ödül olarak tatlı alırsın.;kendine;sana;alırsın;binding
Eğer oynamaya başladığında kendini tamamen oyuna kaptırdın.;Eğer oynamaya başladığında seni tamamen oyuna kaptırdın.;kendini;seni;kaptırdın;binding
Yine trafikte sinirlendiğimde kendimi derin derin nefes alarak sakinleştiriyorum.;Yine trafikte sinirlendiğimde beni derin derin nefes alarak sakinleştiriyorum.;kendimi;beni;sakinleştiriyorum;binding
Bu ders çalışırken kendimi odaklanmaya zorladım.;Bu ders çalışırken beni odaklanmaya zorladım.;kendimi;beni;zorladım;binding
Bugün ders çalışırken kendimi odaklanmaya zorladım.;Bugün ders çalışırken beni odaklanmaya zorladım.;kendimi;beni;zorladım;binding
Ben yoğun bir hafta sonu sonrası kendimi bir fincan kahveyle ödüllendiriyorum.;Ben yoğun bir hafta sonu sonrası beni bir fincan kahveyle ödüllendiriyorum.;kendimi;beni;ödüllendiriyorum;binding
Sabah köpeğimi parka götürdüğümde kendimi daha enerjik hissediyorum.;Sabah köpeğimi parka götürdüğümde beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Ve başarılı olmak için kendime bazı hedefler koydum.;Ve başarılı olmak için bana bazı hedefler koydum.;kendime;bana;koydum;binding
Hep bir şeyler öğrenirken kendimi daha açık fikirli olmaya zorluyorum.;Hep bir şeyler öğrenirken beni daha açık fikirli olmaya zorluyorum.;kendimi;beni;zorluyorum;binding
Tüm i̇ddialara karşı kendimizi iyi savunmalıyız.;Tüm i̇ddialara karşı bizi iyi savunmalıyız.;kendimizi;bizi;savunmalıyız;binding
Bazen dans ederken kendimi fazla kaptırıyorum.;Bazen dans ederken beni fazla kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Artık köpeğimi eğitirken kendimi sabırlı olmaya zorluyorum.;Artık köpeğimi eğitirken beni sabırlı olmaya zorluyorum.;kendimi;beni;zorlıyorum;binding
Çünkü sunum yaparken kendimi çok heyecanlı hissediyorum.;Çünkü sunum yaparken beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
Sonra özgür hissetmek için kendimi dışarıda vakit geçirmeye zorladım.;Sonra özgür hissetmek için beni dışarıda vakit geçirmeye zorladım.;kendimi;beni;zorladım;binding
Ama söz almadan önce kendimi biraz toparladım.;Ama söz almadan önce beni biraz toparladım.;kendimi;beni;toparladım;binding
Her ne kadar öfkelensek de kendimizi kontrol etmek zorundayız.;Her ne kadar öfkelensek de bizi kontrol etmek zorundayız.;kendimizi;bizi;zorundayız;binding
Bir müze gezmeye giderken kendimi sanata daha yakın hissediyorum.;Bir müze gezmeye giderken beni sanata daha yakın hissediyorum.;kendimi;beni;hissediyorum;binding
Gece aynaya bakınca kendimi tanıyamadım.;Gece aynaya bakınca beni tanıyamadım.;kendimi;beni;tanıyamadım;binding
O yolda yürürken kendimi düşüncelere dalmış buluyorum.;O yolda yürürken beni düşüncelere dalmış buluyorum.;kendimi;beni;buluyorum;binding
İngilizce eğitim seminerinde kendimi profesyonel hissediyorum.;İngilizce eğitim seminerinde beni profesyonel hissediyorum.;kendimi;beni;hissediyorum;binding
Yaz tatilinde kendimi rahatlamış hissediyorum.;Yaz tatilinde beni rahatlamış hissediyorum.;kendimi;beni;hissediyorum;binding
Şimdi kamp yaparken zorlansam da kendimi doğayla iç içe buluyorum.;Şimdi kamp yaparken zorlansam da beni doğayla iç içe buluyorum.;kendimi;beni;buluyorum;binding
Yabancı kitap okurken genellikle kendimi baş karakterle özdeşleştiririm.;Yabancı kitap okurken genellikle beni baş karakterle özdeşleştiririm.;kendimi;beni;özdeşleştiririm;binding
Eleştirilere kulak asmayıp kendimi geliştirmeye devam ediyorum.;Eleştirilere kulak asmayıp beni geliştirmeye devam ediyorum.;kendimi;beni;ediyorum;binding
Bir hata yaptığında kendini affetmeyi bilmelisin.;Bir hata yaptığında seni affetmeyi bilmelisin.;kendini;seni;bilmelisin;binding
İlk defa tek başıma seyahate çıktığımda kendimi biraz kaybolmuş hissettim.;İlk defa tek başıma seyahate çıktığımda beni biraz kaybolmuş hissettim.;kendimi;beni;hissettim;binding
Aslında kamp yaparken zorlansam da kendimi doğayla iç içe buluyorum.;Aslında kamp yaparken zorlansam da beni doğayla iç içe buluyorum.;kendimi;beni;buluyorum;binding
Çünkü her sabah uyandığımda kendimi enerjik hissediyorum.;Çünkü her sabah uyandığımda beni enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
Hep yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.;Hep yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.;kendimi;beni;zorlarım;binding
Biz böyle durumlarda kendimizi onun yerine koyuyoruz.;Biz böyle durumlarda bizi onun yerine koyuyoruz.;kendimizi;bizi;koyuyoruz;binding
Yine sabırlı olmaya çalışsam da kendimi bir yerden sonra tutamadım.;Yine sabırlı olmaya çalışsam da beni bir yerden sonra tutamadım.;kendimi;beni;tutamadım;binding
O anı kaçırmamak için kendimi telefonu elimden bırakmaya zorladım.;O anı kaçırmamak için beni telefonu elimden bırakmaya zorladım.;kendimi;beni;zorladım;binding
Özellikle ailemi uzun süre görmeyince kendimi eksik hissettim.;Özellikle ailemi uzun süre görmeyince beni eksik hissettim.;kendimi;beni;hissettim;binding
Çünkü dans ederken kendimi fazla kaptırıyorum.;Çünkü dans ederken beni fazla kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Biz buradan anlıyoruz ki kendine artık güveniyorsun.;Biz buradan anlıyoruz ki sana artık güveniyorsun.;kendine;sana;güveniyorsun;binding
Şu yeni işimde kendime daha çok güveniyorum.;Şu yeni işimde bana daha çok güveniyorum.;kendime;bana;güveniyorum;binding
İş görüşmesi yaparken kendimi oldukça gergin hissettim.;İş görüşmesi yaparken beni oldukça gergin hissettim.;kendimi;beni;hissettim;binding
Özellikle her sabah uyandığımda kendimi enerjik hissediyorum.;Özellikle her sabah uyandığımda beni enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
İşte böyle durumlarda kendimizi onun yerine koyuyoruz.;İşte böyle durumlarda bizi onun yerine koyuyoruz.;kendimizi;bizi;koyuyoruz;binding
Fakat çalışmaya başlamadan önce kendimi düzene soktum..;Fakat çalışmaya başlamadan önce beni düzene soktum.;kendimi;beni;soktum;binding
Ama bence kendini objektif bir şekilde değerlendirmişsin.;Ama bence seni objektif bir şekilde değerlendirmişsin.;kendini;seni;değerlendirmişsin;binding
Artık her şey iyi olacak diye kendimi sürekli telkin ediyorum.;Artık her şey iyi olacak diye beni sürekli telkin ediyorum.;kendimi;beni;ediyorum;binding
Her yaz tatilinde kendimi rahatlamış hissediyorum.;Her yaz tatilinde beni rahatlamış hissediyorum.;kendimi;beni;hissediyorum;binding
Bir kafa dağıtmak için kendimi yemeğe çıkardım.;Bir kafa dağıtmak için beni yemeğe çıkardım.;kendimi;beni;çıkardım;binding
Her sınavdan sonra kendine ödül olarak tatlı alırsın.;Her sınavdan sonra sana ödül olarak tatlı alırsın.;kendine;sana;alırsın;binding
Bana bahar gelince kendimi daha çocuksu hissediyorum.;Bana bahar gelince beni daha çocuksu hissediyorum.;kendimi;beni;hissediyorum;binding
Yani sahneye hazırlanırken kendini karakterin ruh haline sokuyorsun.;Yani sahneye hazırlanırken seni karakterin ruh haline sokuyorsun.;kendini;seni;sokuyorsun;binding
Bu sınavdan sonra kendine ödül olarak tatlı alırsın.;Bu sınavdan sonra sana ödül olarak tatlı alırsın.;kendine;sana;alırsın;binding
Kendi hedefime ulaşmak için kendimi sıkı çalışmaya alıştırdım.;Kendi hedefime ulaşmak için beni sıkı çalışmaya alıştırdım.;kendimi;beni;alıştırdım;binding
Bir yaz tatilinde kendimi rahatlamış hissediyorum.;Bir yaz tatilinde beni rahatlamış hissediyorum.;kendimi;beni;hissediyorum;binding
Ancak i̇ddialara karşı kendimizi iyi savunmalıyız.;Ancak i̇ddialara karşı bizi iyi savunmalıyız.;kendimizi;bizi;savunmalıyız;binding
Böyle i̇ddialara karşı kendimizi iyi savunmalıyız.;Böyle i̇ddialara karşı bizi iyi savunmalıyız.;kendimizi;bizi;savunmalıyız;binding
Sonra kendimi sakinleştirmek için derin nefes alıyorum.;Sonra beni sakinleştirmek için derin nefes alıyorum.;kendimi;beni;alıyorum;binding
Yani böyle durumlarda kendimizi onun yerine koyuyoruz.;Yani böyle durumlarda bizi onun yerine koyuyoruz.;kendimizi;bizi;koyuyoruz;binding
Özellikle yeni projeye başladığımda kendimi çok heyecanlı hissediyorum.;Özellikle yeni projeye başladığımda beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
Ben aynaya bakınca kendimi tanıyamadım.;Ben aynaya bakınca beni tanıyamadım.;kendimi;beni;tanıyamadım;binding
Ben artık işe gitmeden önce kendime beslenme çantası hazırlıyorum.;Ben artık işe gitmeden önce bana beslenme çantası hazırlıyorum.;kendime;bana;hazırlıyorum;binding
Özellikle bir toplantıya hazırlık yaparken kendimi tamamen odaklanmış hissediyorum.;Özellikle bir toplantıya hazırlık yaparken beni tamamen odaklanmış hissediyorum.;kendimi;beni;hissediyorum;binding
Bir restoranda tek başına yemek yerken kendimi rahatsız hissediyorum.;Bir restoranda tek başına yemek yerken beni rahatsız hissediyorum.;kendimi;beni;hissediyorum;binding
Sonra kulaklıklarımı takıp kendimi müziğe bırakıyorum.;Sonra kulaklıklarımı takıp beni müziğe bırakıyorum.;kendimi;beni;bırakıyorum;binding
Ben yanlış anlaşılmamak için kendimi daha iyi ifade etmeye çalışıyorum.;Ben yanlış anlaşılmamak için beni daha iyi ifade etmeye çalışıyorum.;kendimi;beni;çalışıyorum;binding
Bu önemli işler yaparken kendimi doğru kararlar almaya odaklıyorum.;Bu önemli işler yaparken beni doğru kararlar almaya odaklıyorum.;kendimi;beni;odaklıyorum;binding
En yoğun tempoda tükenmemek için kendine zaman ayırmalısın.;En yoğun tempoda tükenmemek için sana zaman ayırmalısın.;kendine;sana;ayırmalısın;binding
Her seyahate çıkınca kendimi sürekli olarak yeni yerler keşfetmeye teşvik ediyorum.;Her seyahate çıkınca beni sürekli olarak yeni yerler keşfetmeye teşvik ediyorum.;kendimi;beni;teşvik ediyorum;binding
Her köpeğimi parka götürdüğümde kendimi daha enerjik hissediyorum.;Her köpeğimi parka götürdüğümde beni daha enerjik hissediyorum.;kendimi;beni;hissediyorum;binding
O zorlu süreçlerden geçerken kendini ihmal etmemelisin.;O zorlu süreçlerden geçerken seni ihmal etmemelisin.;kendini;seni;etmemelisin;binding
Ben bu kadar duygusal olduğum için kendime bazen kızıyorum.;Ben bu kadar duygusal olduğum için bana bazen kızıyorum.;kendime;bana;kızıyorum;binding
Ve gelecekteki başarılarım için kendimi hazırlamalıyım.;Ve gelecekteki başarılarım için beni hazırlamalıyım.;kendimi;beni;hazırlamalıyım;binding
Gece dans ederken kendimi fazla kaptırıyorum.;Gece dans ederken beni fazla kaptırıyorum.;kendimi;beni;kaptırıyorum;binding
Öncelikle çalışmaya başlamadan önce kendimi düzene soktum..;Öncelikle çalışmaya başlamadan önce beni düzene soktum.;kendimi;beni;soktum;binding
Ben öğrenci kulüplerine katıldığımda kendimi sosyal hissediyorum.;Ben öğrenci kulüplerine katıldığımda beni sosyal hissediyorum.;kendimi;beni;hissediyorum;binding
Ben bir arkadaşımı desteklerken kendimi ona daha yakın hissediyorum.;Ben bir arkadaşımı desteklerken beni ona daha yakın hissediyorum.;kendimi;beni;hissediyorum;binding
Sonra başkasına bel bağlamadan kendini yerden kaldırmayı öğrenmelisin.;Sonra başkasına bel bağlamadan seni yerden kaldırmayı öğrenmelisin.;kendini;seni;öğrenmelisin;binding
Öncelikle öğrenci kulüplerine katıldığımda kendimi sosyal hissediyorum.;Öncelikle öğrenci kulüplerine katıldığımda beni sosyal hissediyorum.;kendimi;beni;hissediyorum;binding
Öğrenci kulüplerine katıldığımda kendimi sosyal hissediyorum.;Öğrenci kulüplerine katıldığımda beni sosyal hissediyorum.;kendimi;beni;hissediyorum;binding
Ben kafa dağıtmak için kendimi yemeğe çıkardım.;Ben kafa dağıtmak için beni yemeğe çıkardım.;kendimi;beni;çıkardım;binding
Ve kulaklıklarımı takıp kendimi müziğe bırakıyorum.;Ve kulaklıklarımı takıp beni müziğe bırakıyorum.;kendimi;beni;bırakıyorum;binding
Bugün i̇şlerin yoğunluğu arasında kendimi birkaç dakikalığına huzurlu bir ortamda buldum.;Bugün i̇şlerin yoğunluğu arasında beni birkaç dakikalığına huzurlu bir ortamda buldum.;kendimi;beni;buldum;binding
İlk kamp yaparken zorlansak da kendimizi doğanın tadını çıkarmaya odakladık.;İlk kamp yaparken zorlansak da bizi doğanın tadını çıkarmaya odakladık.;kendimizi;bizi;odakladık;binding
Çünkü kendimi uzun bir süredir huzurlu hissediyorum.;Çünkü beni uzun bir süredir huzurlu hissediyorum.;kendimi;beni;hissediyorum;binding
Ancak bence kendini objektif bir şekilde değerlendirmişsin.;Ancak bence seni objektif bir şekilde değerlendirmişsin.;kendini;seni;değerlendirmişsin;binding
Dün i̇şlerin yoğunluğu arasında kendimi birkaç dakikalığına huzurlu bir ortamda buldum.;Dün i̇şlerin yoğunluğu arasında beni birkaç dakikalığına huzurlu bir ortamda buldum.;kendimi;beni;buldum;binding
Örneğin gece sokakta yalnız yürürken kendimizi gergin hissedebiliriz.;Örneğin gece sokakta yalnız yürürken bizi gergin hissedebiliriz.;kendimizi;bizi;hissedebiliriz;binding
Akşam i̇şe dönmeden önce kendimize bir güzellik yapıp masaj aldık.;Akşam i̇şe dönmeden önce bize bir güzellik yapıp masaj aldık.;kendimize;bize;aldık;binding
Burada kamp alanında hazırlıkları yaparken kendimi çok daha kontrollü hissediyorum.;Burada kamp alanında hazırlıkları yaparken beni çok daha kontrollü hissediyorum.;kendimi;beni;hissediyorum;binding
Artık kamp alanında hazırlıkları yaparken kendimi çok daha kontrollü hissediyorum.;Artık kamp alanında hazırlıkları yaparken beni çok daha kontrollü hissediyorum.;kendimi;beni;hissediyorum;binding
Özellikle kamp yaparken zorlansak da kendimizi doğanın tadını çıkarmaya odakladık.;Özellikle kamp yaparken zorlansak da bizi doğanın tadını çıkarmaya odakladık.;kendimizi;bizi;odakladık;binding
Ben kendimi geliştirmek için her gün yeni bir şey öğrenmeye çalışıyorum.;Ben beni geliştirmek için her gün yeni bir şey öğrenmeye çalışıyorum.;kendimi;beni;çalışıyorum;binding
Doğru i̇ddialara karşı kendimizi iyi savunmalıyız.;Doğru i̇ddialara karşı bizi iyi savunmalıyız.;kendimizi;bizi;savunmalıyız;binding
Birçok eğitim seminerinde kendimi profesyonel hissediyorum.;Birçok eğitim seminerinde beni profesyonel hissediyorum.;kendimi;beni;hissediyorum;binding
Ve böyle durumlarda kendimizi onun yerine koyuyoruz.;Ve böyle durumlarda bizi onun yerine koyuyoruz.;kendimizi;bizi;koyuyoruz;binding
Ve gün içinde bazen kendimi kötü şeyler düşünürken buluyorum.;Ve gün içinde bazen beni kötü şeyler düşünürken buluyorum.;kendimi;beni;buluyorum;binding
Son yaz tatilinde kendimi rahatlamış hissediyorum.;Son yaz tatilinde beni rahatlamış hissediyorum.;kendimi;beni;hissediyorum;binding
Bu sunum yaparken kendimi çok heyecanlı hissediyorum.;Bu sunum yaparken beni çok heyecanlı hissediyorum.;kendimi;beni;hissediyorum;binding
En i̇yi yemek yapmak için kendimi mutfakta geliştiriyorum.;En i̇yi yemek yapmak için beni mutfakta geliştiriyorum.;kendimi;beni;geliştiriyorum;binding
Sen birilerine yardımın dokunursa kendini daha iyi hissedersin.;Sen birilerine yardımın dokunursa seni daha iyi hissedersin.;kendini;seni;hissedersin;binding
Artık söz almadan önce kendimi biraz toparladım.;Artık söz almadan önce beni biraz toparladım.;kendimi;beni;toparladım;binding
Yine her şey iyi olacak diye kendimi sürekli telkin ediyorum.;Yine her şey iyi olacak diye beni sürekli telkin ediyorum.;kendimi;beni;ediyorum;binding
Bugün ne kadar öfkelensek de kendimizi kontrol etmek zorundayız.;Bugün ne kadar öfkelensek de bizi kontrol etmek zorundayız.;kendimizi;bizi;zorundayız;binding
Bütün i̇şlerin yoğunluğu arasında kendimi birkaç dakikalığına huzurlu bir ortamda buldum.;Bütün i̇şlerin yoğunluğu arasında beni birkaç dakikalığına huzurlu bir ortamda buldum.;kendimi;beni;buldum;binding
Önemli işler yaparken kendimi doğru kararlar almaya odaklıyorum.;Önemli işler yaparken beni doğru kararlar almaya odaklıyorum.;kendimi;beni;odaklıyorum;binding
Sonra sahneye çıkmadan önce kendine aynada son bir kez bak.;Sonra sahneye çıkmadan önce sana aynada son bir kez bak.;kendine;sana;bak;binding
Ve hedefime ulaşmak için kendimi sıkı çalışmaya alıştırdım.;Ve hedefime ulaşmak için beni sıkı çalışmaya alıştırdım.;kendimi;beni;alıştırdım;binding
Aslında buradan anlıyoruz ki kendine artık güveniyorsun.;Aslında buradan anlıyoruz ki sana artık güveniyorsun.;kendine;sana;güveniyorsun;binding
Ben her sabah kendimi egzersiz yapmaya motive ediyorum.;Ben her sabah beni egzersiz yapmaya motive ediyorum.;kendimi;beni;motive ediyorum;binding
Ve bahar gelince kendimi daha çocuksu hissediyorum.;Ve bahar gelince beni daha çocuksu hissediyorum.;kendimi;beni;hissediyorum;binding
Burada kamp yaparken zorlansam da kendimi doğayla iç içe buluyorum.;Burada kamp yaparken zorlansam da beni doğayla iç içe buluyorum.;kendimi;beni;buluyorum;binding
Çünkü buradan anlıyoruz ki kendine artık güveniyorsun.;Çünkü buradan anlıyoruz ki sana artık güveniyorsun.;kendine;sana;güveniyorsun;binding
Özel eğitimler sonunda kendimi çok daha yetkin hissediyorum.;Özel eğitimler sonunda beni çok daha yetkin hissediyorum.;kendimi;beni;hissediyorum;binding
Ben ailemi uzun süre görmeyince kendimi eksik hissettim.;Ben ailemi uzun süre görmeyince beni eksik hissettim.;kendimi;beni;hissettim;binding
Evet her şey iyi olacak diye kendimi sürekli telkin ediyorum.;Evet her şey iyi olacak diye beni sürekli telkin ediyorum.;kendimi;beni;ediyorum;binding
Oyun oynamaya başladığında kendini tamamen oyuna kaptırdın.;Oyun oynamaya başladığında seni tamamen oyuna kaptırdın.;kendini;seni;kaptırdın;binding
