good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Otobüse binmeden annesinin sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;Otobüse binmeden annesine sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;annesinin;annesine;sarıldığı çocuk;relative_clauses
O sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;O sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
Bir ormanda sırtlanın iştahla yediği aslan dün sabah tepede koşuyordu.;Bir ormanda sırtlanı iştahla yediği aslan dün sabah tepede koşuyordu.;sırtlanın;sırtlanı;yediği aslan;relative_clauses
Ve arka bahçede köpeği sürekli kovalayan kediyi seviyorum.;Ve arka bahçede köpeğin sürekli kovalayan kediyi seviyorum.;köpeği;köpeğin;kovalayan;relative_clauses
Öğrenciler her fırsatta öğrencilerinin içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;Öğrenciler her fırsatta öğrencilerini içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;öğrencilerinin;öğrencilerini;övdüğü profesörü;relative_clauses
Ancak aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhit bizimle görüşmeye geldi.;Ancak aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhit bizimle görüşmeye geldi.;emlakçıyı;emlakçının;öneren;relative_clauses
Erdoğan geçtiğimiz ay ünlü yazarın nişanlandığı muhabir kanala davetiye gönderdi.;Erdoğan geçtiğimiz ay ünlü yazarla nişanlandığı muhabir kanala davetiye gönderdi.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabir;relative_clauses
Aynı sokağın başında berberi uzaktan gören terzi el salladı.;Aynı sokağın başında berberin uzaktan gören terzi el salladı.;berberi;berberin;gören;relative_clauses
Bir tartışma esnasında boksörün sertçe ittiği hakemi seyirci yuhaladı.;Bir tartışma esnasında boksörü sertçe ittiği hakemi seyirci yuhaladı.;boksörün;boksörü;ittiği hakemi;relative_clauses
Her sınavda gözetmenin sessizce uyardığı öğrenciyi herkes gördü.;Her sınavda gözetmeni sessizce uyardığı öğrenciyi herkes gördü.;gözetmenin;gözetmeni;uyardığı öğrenciyi;relative_clauses
Geçen gün elemanı bir hışımla azarlayan müşteriyi şikayet ettik.;Geçen gün elemanın bir hışımla azarlayan müşteriyi şikayet ettik.;elemanı;elemanın;azarlayan;relative_clauses
On yıllardır yönetmenin her projesinde desteklediği oyuncuyu şimdi herkes tebrik ediyor.;On yıllardır yönetmeni her projesinde desteklediği oyuncuyu şimdi herkes tebrik ediyor.;yönetmenin;yönetmeni;desteklediği oyuncuyu;relative_clauses
Büyük sokağın başında berberin uzaktan gördüğü terzi el salladı.;Büyük sokağın başında berberi uzaktan gördüğü terzi el salladı.;berberin;berberi;gördüğü terzi;relative_clauses
Ve her hafta tango hocasının derste dans ettiği öğrenci kısa zamanda çok gelişme gösterdi.;Ve her hafta tango hocasıyla derste dans ettiği öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasının;tango hocasıyla;dans ettiği öğrenci;relative_clauses
Daha geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışanı odasına çağırdı.;Daha geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışanı odasına çağırdı.;yöneticinin;yöneticiyi;ağlattığı çalışanı;relative_clauses
Ayrıca her fırsatta öğrencilerini içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;Ayrıca her fırsatta öğrencilerinin içtenlikle öven profesörü kulüp etkinliğine davet ettiler.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Fakat geçen gün elemanı bir hışımla azarlayan müşteri şikayet etmeye gelmiş.;Fakat geçen gün elemanın bir hışımla azarlayan müşteri şikayet etmeye gelmiş.;elemanı;elemanın;azarlayan;relative_clauses
Hemen her fırsatta öğrencilerinin içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;Hemen her fırsatta öğrencilerini içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;öğrencilerinin;öğrencilerini;övdüğü profesör;relative_clauses
Bir konserde sevgilisini gururla izleyen adam onu çok etkilemiş.;Bir konserde sevgilisinin gururla izleyen adam onu çok etkilemiş.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Her geçen gün elemanın bir hışımla azarladığı müşteriyi şikayet ettik.;Her geçen gün elemanı bir hışımla azarladığı müşteriyi şikayet ettik.;elemanın;elemanı;azarladığı müşteriyi;relative_clauses
Yapılan toplantıdan sonra beni eve bırakan arkadaşım size de selam söyledi.;Yapılan toplantıdan sonra benim eve bırakan arkadaşım size de selam söyledi.;beni;benim;bırakan;relative_clauses
Bu sınavda gözetmenin sessizce uyardığı öğrenci yerine geçti.;Bu sınavda gözetmeni sessizce uyardığı öğrenci yerine geçti.;gözetmenin;gözetmeni;uyardığı öğrenci;relative_clauses
İlk toplantıdan sonra benim eve bıraktığım arkadaşım size de selam söyledi.;İlk toplantıdan sonra beni eve bıraktığım arkadaşım size de selam söyledi.;benim;beni;bıraktığım arkadaşım;relative_clauses
Ormanda aslanı iştahla yiyen sırtlan dün sabah tepede koşuyordu.;Ormanda aslanın iştahla yiyen sırtlan dün sabah tepede koşuyordu.;aslanı;aslanın;yiyen;relative_clauses
Uzun sokağın başında berberi uzaktan gören terzi el salladı.;Uzun sokağın başında berberin uzaktan gören terzi el salladı.;berberi;berberin;gören;relative_clauses
Evde her hafta tango hocasıyla derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;Evde her hafta tango hocasının derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Bir yemekte onun yakından tanıdığı kişileri konuşturduk.;Bir yemekte onu yakından tanıdığı kişileri konuşturduk.;onun;onu;tanıdığı kişileri;relative_clauses
İlk sabah annesinin hastanede gördüğü küçük kızı bir türlü teselli edemediler.;İlk sabah annesini hastanede gördüğü küçük kızı bir türlü teselli edemediler.;annesinin;annesini;gördüğü küçük kızı;relative_clauses
Bir tartışma esnasında boksörü sertçe iten hakemi seyirci yuhaladı.;Bir tartışma esnasında boksörün sertçe iten hakemi seyirci yuhaladı.;boksörü;boksörün;iten;relative_clauses
Özellikle geçtiğimiz ay ünlü yazarın nişanlandığı muhabire tebrik mesajları geliyor.;Özellikle geçtiğimiz ay ünlü yazarla nişanlandığı muhabire tebrik mesajları geliyor.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabire;relative_clauses
Yine ormanda aslanın iştahla yediği sırtlanı daha önce görmüştü.;Yine ormanda aslanı iştahla yediği sırtlanı daha önce görmüştü.;aslanın;aslanı;yediği sırtlanı;relative_clauses
Bu ormanda sırtlanın iştahla yediği aslanı daha önce görmüştü.;Bu ormanda sırtlanı iştahla yediği aslanı daha önce görmüştü.;sırtlanın;sırtlanı;yediği aslanı;relative_clauses
Her muayenede hastanın sakince konuştuğu doktoru asistanlar dikkatle izledi.;Her muayenede hastayla sakince konuştuğu doktoru asistanlar dikkatle izledi.;hastanın;hastayla;konuştuğu doktoru;relative_clauses
Bir konserde sevgilisini gururla izleyen adam onu çok etkilemiş.;Bir konserde sevgilisinin gururla izleyen adam onu çok etkilemiş.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Uzun program boyunca gazeteciyi sorularla bunaltan sunucuyu herkes çok eleştirdi.;Uzun program boyunca gazetecinin sorularla bunaltan sunucuyu herkes çok eleştirdi.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Son sınavda gözetmenin sessizce uyardığı öğrenciyi herkes gördü.;Son sınavda gözetmeni sessizce uyardığı öğrenciyi herkes gördü.;gözetmenin;gözetmeni;uyardığı öğrenciyi;relative_clauses
Dün sabah annesini hastanede gören küçük kızı bir türlü teselli edemediler.;Dün sabah annesinin hastanede gören küçük kızı bir türlü teselli edemediler.;annesini;annesinin;gören;relative_clauses
Her sınavda gözetmenin sessizce uyardığı öğrenci yerine geçti.;Her sınavda gözetmeni sessizce uyardığı öğrenci yerine geçti.;gözetmenin;gözetmeni;uyardığı öğrenci;relative_clauses
Benim arka bahçede kediyi sürekli kovalayan köpeği seviyorum.;Benim arka bahçede kedinin sürekli kovalayan köpeği seviyorum.;kediyi;kedinin;kovalayan;relative_clauses
İşte geçtiğimiz ay ünlü yazarla nişanlanan muhabir kanala davetiye gönderdi.;İşte geçtiğimiz ay ünlü yazarın nişanlanan muhabir kanala davetiye gönderdi.;ünlü yazarla;ünlü yazarın;nişanlanan;relative_clauses
Ama konserde sevgilisini gururla izleyen adam onu çok etkilemiş.;Ama konserde sevgilisinin gururla izleyen adam onu çok etkilemiş.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Bütün program boyunca gazeteciyi sorularla bunaltan sunucuyu herkes çok eleştirdi.;Bütün program boyunca gazetecinin sorularla bunaltan sunucuyu herkes çok eleştirdi.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
İşte geçtiğimiz ay ünlü yazarla nişanlanan muhabire tebrik mesajları geliyor.;İşte geçtiğimiz ay ünlü yazarın nişanlanan muhabire tebrik mesajları geliyor.;ünlü yazarla;ünlü yazarın;nişanlanan;relative_clauses
İlk yemekte onun yakından tanıdığı kişileri konuşturduk.;İlk yemekte onu yakından tanıdığı kişileri konuşturduk.;onun;onu;tanıdığı kişileri;relative_clauses
Uzun yıllardır yönetmeni her projesinde destekleyen oyuncu ödülü ikisi için aldı.;Uzun yıllardır yönetmenin her projesinde destekleyen oyuncu ödülü ikisi için aldı.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Bu konserde sevgilisinin gururla izlediği piyanist onu çok etkilemiş.;Bu konserde sevgilisini gururla izlediği piyanist onu çok etkilemiş.;sevgilisinin;sevgilisini;izlediği piyanist;relative_clauses
Bu tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;Bu tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;kızımın;kızımla;konuştuğu rehber öğretmene;relative_clauses
Tartışma esnasında boksörü sertçe iten hakemi seyirci yuhaladı.;Tartışma esnasında boksörün sertçe iten hakemi seyirci yuhaladı.;boksörü;boksörün;iten;relative_clauses
Yine arka bahçede köpeği sürekli kovalayan kediyi seviyorum.;Yine arka bahçede köpeğin sürekli kovalayan kediyi seviyorum.;köpeği;köpeğin;kovalayan;relative_clauses
Aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;Aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;emlakçının;emlakçıyı;önerdiği müteahhit;relative_clauses
Yemekte onun yakından tanıdığı kişileri konuşturduk.;Yemekte onu yakından tanıdığı kişileri konuşturduk.;onun;onu;tanıdığı kişileri;relative_clauses
Bir muayenede hastanın sakince konuştuğu doktor herkesin ilgisini çekti.;Bir muayenede hastayla sakince konuştuğu doktor herkesin ilgisini çekti.;hastanın;hastayla;konuştuğu doktor;relative_clauses
Böylece her hafta tango hocasıyla derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;Böylece her hafta tango hocasının derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Ormanda sırtlanı iştahla yiyen aslanı daha önce görmüştü.;Ormanda sırtlanın iştahla yiyen aslanı daha önce görmüştü.;sırtlanı;sırtlanın;yiyen;relative_clauses
Ormanda sırtlanı iştahla yiyen aslan dün sabah tepede koşuyordu.;Ormanda sırtlanın iştahla yiyen aslan dün sabah tepede koşuyordu.;sırtlanı;sırtlanın;yiyen;relative_clauses
Dün sabah annesini hastanede gören küçük kız saatlerdir ağlıyor.;Dün sabah annesinin hastanede gören küçük kız saatlerdir ağlıyor.;annesini;annesinin;gören;relative_clauses
Ama aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;Ama aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;emlakçının;emlakçıyı;önerdiği müteahhit;relative_clauses
Yapılan muayenede hastanın sakince konuştuğu doktor herkesin ilgisini çekti.;Yapılan muayenede hastayla sakince konuştuğu doktor herkesin ilgisini çekti.;hastanın;hastayla;konuştuğu doktor;relative_clauses
Bir yemekte onun yakından tanıdığı kişiler söz aldı.;Bir yemekte onu yakından tanıdığı kişiler söz aldı.;onun;onu;tanıdığı kişiler;relative_clauses
O ormanda aslanı iştahla yiyen sırtlanı daha önce görmüştü.;O ormanda aslanın iştahla yiyen sırtlanı daha önce görmüştü.;aslanı;aslanın;yiyen;relative_clauses
Doktor sahada mühendisin bir şey sormak için aradığı işçiyi biraz bekletti.;Doktor sahada mühendisi bir şey sormak için aradığı işçiyi biraz bekletti.;mühendisin;mühendisi;aradığı işçiyi;relative_clauses
Bizim arka bahçede köpeğin sürekli kovaladığı kedi aslında oyun oynuyor.;Bizim arka bahçede köpeği sürekli kovaladığı kedi aslında oyun oynuyor.;köpeğin;köpeği;kovaladığı kedi;relative_clauses
Şimdi ormanda aslanı iştahla yiyen sırtlan dün sabah tepede koşuyordu.;Şimdi ormanda aslanın iştahla yiyen sırtlan dün sabah tepede koşuyordu.;aslanı;aslanın;yiyen;relative_clauses
Toplantıdan sonra benim eve bıraktığım arkadaşım size de selam söyledi.;Toplantıdan sonra beni eve bıraktığım arkadaşım size de selam söyledi.;benim;beni;bıraktığım arkadaşım;relative_clauses
Yine arka bahçede kediyi sürekli kovalayan köpeği seviyorum.;Yine arka bahçede kedinin sürekli kovalayan köpeği seviyorum.;kediyi;kedinin;kovalayan;relative_clauses
Küçük sokağın başında berberin uzaktan gördüğü terziyi müşterisi lafa tutuyordu.;Küçük sokağın başında berberi uzaktan gördüğü terziyi müşterisi lafa tutuyordu.;berberin;berberi;gördüğü terziyi;relative_clauses
Kadın sokağın başında berberin uzaktan gördüğü terzi el salladı.;Kadın sokağın başında berberi uzaktan gördüğü terzi el salladı.;berberin;berberi;gördüğü terzi;relative_clauses
Ardından her hafta tango hocasıyla derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;Ardından her hafta tango hocasının derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Üstelik her hafta tango hocasıyla derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;Üstelik her hafta tango hocasının derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Ancak otobüse binmeden annesine sıkıca sarılan çocuk çevredekileri duygulandırdı.;Ancak otobüse binmeden annesinin sıkıca sarılan çocuk çevredekileri duygulandırdı.;annesine;annesinin;sarılan;relative_clauses
O konserde sevgilisinin gururla izlediği piyanisti ben de fark ettim.;O konserde sevgilisini gururla izlediği piyanisti ben de fark ettim.;sevgilisinin;sevgilisini;izlediği piyanisti;relative_clauses
Ancak her hafta tango hocasının derste dans ettiği öğrenci kısa zamanda çok gelişme gösterdi.;Ancak her hafta tango hocasıyla derste dans ettiği öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasının;tango hocasıyla;dans ettiği öğrenci;relative_clauses
Konserde sevgilisini gururla izleyen adamı ben de fark ettim.;Konserde sevgilisinin gururla izleyen adamı ben de fark ettim.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Dün toplantıdan sonra beni eve bırakan arkadaşımı bir ara sizinle tanıştırayım.;Dün toplantıdan sonra benim eve bırakan arkadaşımı bir ara sizinle tanıştırayım.;beni;benim;bırakan;relative_clauses
Fakat otobüse binmeden annesinin sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;Fakat otobüse binmeden annesine sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;annesinin;annesine;sarıldığı çocuk;relative_clauses
